"TruePositives","TrueNegatives","FalsePositives","FalseNegatives","Recall","Precision","Sensitivity","Specificity","F-measure","Accuracy","Cohen's kappa","Iteration","Species","learner_Arr[0]"
4169,3362,1816,1010,0.8049816566904808,0.7689844464775847,0.8049816566904808,0.8049816566904808,0.7468649229666787,0.727141064014676,0.45427392184777265,0,"all","DT"
4165,4146,1032,1014,0.8042093068159877,0.8034883720930233,0.8042093068159877,0.8042093068159877,0.8028141865844256,0.8024524476199671,0.6049047589588532,0,"all","RF"
3119,4037,1141,2060,0.779644650444187,0.7321596244131455,0.779644650444187,0.779644650444187,0.7160975609756097,0.6909336680505938,0.38187792170071855,0,"all","NB"
4068,4161,1017,1111,0.8035921205098494,0.8,0.8035921205098494,0.8035921205098494,0.7963636363636364,0.7945350970358211,0.5890709104468378,0,"all","MLP"
4163,3343,1835,1016,0.8038231318787411,0.7669190181234228,0.8038231318787411,0.8038231318787411,0.7449226089290508,0.7247272376170706,0.4494460630092664,1,"all","DT"
4178,4175,1003,1001,0.8067194439080904,0.8066074188562596,0.8067194439080904,0.8067194439080904,0.8065637065637066,0.8065076759679444,0.6130153338975803,1,"all","RF"
3123,4084,1094,2056,0.7887215140981074,0.7405738676784444,0.7887215140981074,0.7887215140981074,0.7216822760204984,0.695857873901709,0.3917266524129552,1,"all","NB"
4064,4188,990,1115,0.8088064889918888,0.8041155520379897,0.8088064889918888,0.8088064889918888,0.7991603854594027,0.7967558173216183,0.5935125782227564,1,"all","MLP"
4170,3345,1833,1009,0.8051747441591041,0.768259072117593,0.8051747441591041,0.8051747441591041,0.7458415310320157,0.7255962151202086,0.45118399340703186,2,"all","DT"
4186,4188,990,993,0.8088064889918888,0.8087326120556414,0.8088064889918888,0.8088064889918888,0.8085722560092673,0.808535290141933,0.6170705981331487,2,"all","RF"
3085,4069,1109,2094,0.7858246427191966,0.7355746304244158,0.7858246427191966,0.7858246427191966,0.7175734062252006,0.6907405619387854,0.38149247719419904,2,"all","NB"
4053,4183,995,1126,0.8078408651989185,0.802892234548336,0.8078408651989185,0.8078408651989185,0.7977495947363402,0.7952109684271507,0.5904229334251657,2,"all","MLP"
4159,3348,1830,1020,0.803050782004248,0.7664835164835165,0.803050782004248,0.803050782004248,0.7448065902578797,0.7248237906729748,0.4496392644263184,3,"all","DT"
4137,4176,1002,1042,0.8064889918887601,0.8050204319906596,0.8064889918887601,0.8064889918887601,0.8033859176606386,0.8026455537317756,0.6052913981573248,3,"all","RF"
3064,4112,1066,2115,0.7941290073387408,0.7418886198547215,0.7941290073387408,0.7941290073387408,0.7210872424375274,0.6928647291686781,0.3857414666414268,3,"all","NB"
4030,4200,978,1149,0.8111239860950173,0.8047124600638977,0.8111239860950173,0.8111239860950173,0.7979481333713309,0.7946316500917254,0.5892646058989377,3,"all","MLP"
4176,3342,1836,1003,0.8063332689708438,0.7691599539700805,0.8063332689708438,0.8063332689708438,0.7463140023232955,0.7258858742879212,0.4517632286501206,4,"all","DT"
4173,4180,998,1006,0.8072614909231364,0.8070005801585767,0.8072614909231364,0.8072614909231364,0.8066383635661908,0.8065076759679444,0.613015406050804,4,"all","RF"
3085,4084,1094,2094,0.7887215140981074,0.7382148839435272,0.7887215140981074,0.7887215140981074,0.7192673476576259,0.6921888577773486,0.38438918787015663,4,"all","NB"
4068,4200,978,1111,0.8111239860950173,0.8061831153388823,0.8111239860950173,0.8111239860950173,0.8008389741634092,0.7983006662160858,0.5966023290101996,4,"all","MLP"
4169,3367,1811,1010,0.8049816566904808,0.7692483436143477,0.8049816566904808,0.8049816566904808,0.7471995698539295,0.7276238292941971,0.4552395177119098,5,"all","DT"
4175,4179,999,1004,0.8070683661645423,0.8069192114418245,0.8070683661645423,0.8070683661645423,0.8066788919988418,0.8066042290238487,0.6132084905004462,5,"all","RF"
3128,4082,1096,2051,0.7883352645809193,0.740530303030303,0.7883352645809193,0.7883352645809193,0.7217752630183009,0.6961475330694217,0.3923058810513251,5,"all","NB"
4068,4179,999,1111,0.8070683661645423,0.8028419182948491,0.8070683661645423,0.8070683661645423,0.7984333205961024,0.7962730520420971,0.5925469511447959,5,"all","MLP"
4169,3323,1855,1010,0.8049816566904808,0.7669051465497346,0.8049816566904808,0.8049816566904808,0.7442649290368653,0.7233754948344115,0.44674226792859667,6,"all","DT"
4163,4185,993,1016,0.8082271147161066,0.8074088440651668,0.8082271147161066,0.8082271147161066,0.8064360728393873,0.8060249106884233,0.6120499841265985,6,"all","RF"
3091,4064,1114,2088,0.7848590189262263,0.7350772889417361,0.7848590189262263,0.7848590189262263,0.71738746690203,0.6908371149946896,0.38168545295062545,6,"all","NB"
4077,4199,979,1102,0.8109308613364233,0.806368670886076,0.8109308613364233,0.8109308613364233,0.8014123485065369,0.7990730906633194,0.5981470991629595,6,"all","MLP"
4169,3311,1867,1010,0.8049816566904808,0.7662578106919694,0.8049816566904808,0.8049816566904808,0.743468568880963,0.7222168581635608,0.44442483374979735,7,"all","DT"
4165,4170,1008,1014,0.8053302433371958,0.8051420838971584,0.8053302433371958,0.8053302433371958,0.8048639258830342,0.8047697209616684,0.609539481964055,7,"all","RF"
3102,4073,1105,2077,0.7865971417535728,0.7373425243641549,0.7865971417535728,0.7865971417535728,0.7191031073446327,0.692768176112774,0.3855474821745984,7,"all","NB"
4072,4177,1001,1107,0.8066821166473542,0.8026808594520007,0.8066821166473542,0.8066821166473542,0.7985088893137068,0.7964661581539055,0.5929331170270704,7,"all","MLP"
4183,3311,1867,996,0.8076848812512067,0.7687485488739262,0.8076848812512067,0.8076848812512067,0.7450351767744232,0.72356860094622,0.4471282182210223,8,"all","DT"
4173,4157,1021,1006,0.805754006564974,0.8051520433856285,0.805754006564974,0.805754006564974,0.804588836402198,0.8042869556821474,0.6085737982431907,8,"all","RF"
3127,4049,1129,2052,0.7819621475473155,0.7347274436090225,0.7819621475473155,0.7819621475473155,0.7179714513698022,0.6928647291686781,0.385740023608247,8,"all","NB"
4081,4187,991,1098,0.8086133642332947,0.8046135646687698,0.8086133642332947,0.8086133642332947,0.8003440695785147,0.7983006662160858,0.5966021334556542,8,"all","MLP"
4171,3314,1864,1008,0.8053678316277274,0.7667746413697363,0.8053678316277274,0.8053678316277274,0.7438915641162833,0.722699623443082,0.4453903900869147,9,"all","DT"
4171,4155,1023,1008,0.8053678316277274,0.8047646717024985,0.8053678316277274,0.8053678316277274,0.8042032198978117,0.8039007434585305,0.6078013735727283,9,"all","RF"
3100,4047,1131,2079,0.7815758980301275,0.7326873079650201,0.7815758980301275,0.7815758980301275,0.7160297239915075,0.6900646905474558,0.38014033161235694,9,"all","NB"
4064,4202,976,1115,0.8115102356122055,0.8063492063492064,0.8115102356122055,0.8115102356122055,0.8007622677465459,0.7981075601042773,0.5962161629118529,9,"all","MLP"
4165,3349,1829,1014,0.8042093068159877,0.7675911070364428,0.8042093068159877,0.8042093068159877,0.7455473015304752,0.7254996620643044,0.4509909764544005,10,"all","DT"
4155,4185,993,1024,0.8082271147161066,0.8071095571095571,0.8082271147161066,0.8082271147161066,0.8058149610089536,0.8052524862411895,0.6105051939771883,10,"all","RF"
3059,4091,1087,2120,0.7900733874082657,0.7378195851423058,0.7900733874082657,0.7900733874082657,0.7184125032926507,0.6903543497151685,0.38072062114497884,10,"all","NB"
4053,4193,985,1126,0.809772112784859,0.8044859071059944,0.809772112784859,0.809772112784859,0.7988949223587691,0.7961764989861929,0.5923540658499998,10,"all","MLP"
4134,3371,1807,1045,0.7982235952886657,0.7633605072463768,0.7982235952886657,0.7982235952886657,0.7435251798561152,0.7246306845611664,0.449253539269377,11,"all","DT"
4155,4191,987,1024,0.8093858632676709,0.808051341890315,0.8093858632676709,0.8093858632676709,0.8065043779466948,0.8058318045766149,0.6116638734322585,11,"all","RF"
3096,4085,1093,2083,0.7889146388567014,0.7390785390307949,0.7889146388567014,0.7889146388567014,0.7200775603737001,0.6933474944481993,0.38670630368235037,11,"all","NB"
4064,4193,985,1115,0.809772112784859,0.8049118637353931,0.809772112784859,0.809772112784859,0.7997329773030709,0.7972385826011393,0.5944781443451742,11,"all","MLP"
4191,3359,1819,988,0.809229581000193,0.772716816195077,0.809229581000193,0.809229581000193,0.7491286084547323,0.7289755720768563,0.45794274047458144,12,"all","DT"
4178,4166,1012,1001,0.8067194439080904,0.8062705631894717,0.8067194439080904,0.8067194439080904,0.8058636319799403,0.8056386984648064,0.6112773135807323,12,"all","RF"
3102,4071,1107,2077,0.7862108922363847,0.736992159657876,0.7862108922363847,0.7862108922363847,0.7188769203602331,0.6925750700009655,0.3851612540196462,12,"all","NB"
4069,4207,971,1110,0.8124758594051757,0.8073412698412699,0.8124758594051757,0.8124758594051757,0.8017151024297284,0.7990730906633194,0.598147219043312,12,"all","MLP"
4142,3341,1837,1037,0.799768295037652,0.7631338510735496,0.799768295037652,0.799768295037652,0.742426958236243,0.7225065173312736,0.4450047511860439,13,"all","DT"
4159,4139,1039,1020,0.803050782004248,0.8022872649738322,0.803050782004248,0.803050782004248,0.8015804182326299,0.8011972578932123,0.6023943712260788,13,"all","RF"
3059,4054,1124,2120,0.7829277713402858,0.7312933301458283,0.7829277713402858,0.7829277713402858,0.7142353770260746,0.6867818866467124,0.3735754004122704,13,"all","NB"
4042,4167,1011,1137,0.8047508690614137,0.7999208391054818,0.8047508690614137,0.8047508690614137,0.7950772753291357,0.7926040359177368,0.5852090424237677,13,"all","MLP"
4189,3322,1856,990,0.8088434060629465,0.7704081632653061,0.8088434060629465,0.8088434060629465,0.7464362081254455,0.7252100028965917,0.4504111267014708,14,"all","DT"
4189,4175,1003,990,0.8088434060629465,0.8083252662149081,0.8088434060629465,0.8088434060629465,0.8078295246360042,0.8075697595828908,0.6151394222935646,14,"all","RF"
3121,4082,1096,2058,0.7883352645809193,0.7400995968698126,0.7883352645809193,0.7883352645809193,0.7213288566884608,0.6954716616780922,0.3909542418128448,14,"all","NB"
4084,4177,1001,1095,0.8066821166473542,0.8031465093411996,0.8066821166473542,0.8066821166473542,0.7994258373205743,0.7976247948247562,0.5952502952521486,14,"all","MLP"
4165,3334,1844,1014,0.8042093068159877,0.7667893284268629,0.8042093068159877,0.8042093068159877,0.7445477297104041,0.7240513662257411,0.44809418637748694,15,"all","DT"
