"TruePositives","TrueNegatives","FalsePositives","FalseNegatives","Recall","Precision","Sensitivity","Specificity","F-measure","Accuracy","Cohen's kappa","Iteration","Species","learner","learner_Arr[0]","learner_Arr[1]"
544,516,48,31,0.9460869565217391,0.943327239488117,0.9460869565217391,0.9460869565217391,0.9323050556983719,0.9306409130816505,0.8612288772742063,0,"all","DT#0","DT",0
558,537,27,17,0.9704347826086956,0.9693140794223827,0.9704347826086956,0.9704347826086956,0.9620689655172413,0.961369622475856,0.9227189316720381,0,"all","RF#0","RF",0
531,493,71,44,0.9234782608695652,0.9180633147113594,0.9234782608695652,0.9234782608695652,0.9022939677145284,0.8990342405618964,0.7979571280712877,0,"all","NB#0","NB",0
553,535,29,22,0.9617391304347827,0.9605026929982047,0.9617391304347827,0.9617391304347827,0.9559204840103717,0.9552238805970149,0.9104287743071564,0,"all","MLP#0","MLP",0
538,525,39,37,0.9356521739130435,0.9341637010676157,0.9356521739130435,0.9356521739130435,0.9340277777777778,0.9332748024582967,0.8665326298456006,1,"all","DT#1","DT",1
548,545,19,27,0.9663120567375887,0.9664902998236331,0.9663120567375887,0.9663120567375887,0.9597197898423818,0.9596136962247586,0.9192308166637889,1,"all","RF#1","RF",1
423,547,17,152,0.9698581560283688,0.9613636363636363,0.9698581560283688,0.9698581560283688,0.8661916072842438,0.8516242317822651,0.7038987209364929,1,"all","NB#1","NB",1
524,540,24,51,0.9574468085106383,0.9562043795620438,0.9574468085106383,0.9574468085106383,0.9350649350649352,0.9341527655838455,0.8683535291425296,1,"all","MLP#1","MLP",1
538,514,50,37,0.9356521739130435,0.9328493647912885,0.9356521739130435,0.9356521739130435,0.9251934651762683,0.9236172080772608,0.8471864749705841,2,"all","DT#2","DT",2
547,541,23,28,0.9592198581560284,0.9596491228070175,0.9592198581560284,0.9592198581560284,0.9554585152838427,0.9552238805970149,0.9104470018731067,2,"all","RF#2","RF",2
545,427,137,30,0.9478260869565217,0.9343544857768052,0.9478260869565217,0.9478260869565217,0.8671439936356403,0.8533801580333626,0.7061998106338516,2,"all","NB#2","NB",2
528,543,21,47,0.9627659574468085,0.9617486338797814,0.9627659574468085,0.9627659574468085,0.9410745233968804,0.9402985074626866,0.8806385096919952,2,"all","MLP#2","MLP",2
532,527,37,43,0.9343971631205674,0.9349736379613357,0.9343971631205674,0.9343971631205674,0.9300699300699301,0.9297629499561019,0.8595270909836495,3,"all","DT#3","DT",3
552,543,21,23,0.9627659574468085,0.9633507853403142,0.9627659574468085,0.9627659574468085,0.9616724738675958,0.961369622475856,0.9227346590155745,3,"all","RF#3","RF",3
479,541,23,96,0.9592198581560284,0.954183266932271,0.9592198581560284,0.9592198581560284,0.9009159034138219,0.8955223880597015,0.7912836867091776,3,"all","NB#3","NB",3
540,539,25,35,0.9556737588652482,0.9557522123893806,0.9556737588652482,0.9556737588652482,0.9473684210526316,0.9473222124670764,0.8946524641211018,3,"all","MLP#3","MLP",3
527,531,33,48,0.9414893617021277,0.9410714285714286,0.9414893617021277,0.9414893617021277,0.9291338582677167,0.9288849868305531,0.8577928834015398,4,"all","DT#4","DT",4
544,541,23,31,0.9592198581560284,0.9594356261022927,0.9592198581560284,0.9592198581560284,0.9527145359019263,0.9525899912203687,0.9051840021705347,4,"all","RF#4","RF",4
475,528,36,100,0.9361702127659575,0.9295499021526419,0.9361702127659575,0.9361702127659575,0.8859060402684564,0.8805970149253731,0.7614307011815729,4,"all","NB#4","NB",4
539,536,28,36,0.950354609929078,0.9506172839506173,0.950354609929078,0.950354609929078,0.9439579684763573,0.9438103599648815,0.8876254840539674,4,"all","MLP#4","MLP",4
529,518,46,46,0.92,0.92,0.92,0.92,0.92,0.9192273924495171,0.8384397163120567,5,"all","DT#5","DT",5
549,537,27,26,0.9547826086956521,0.9538188277087034,0.9547826086956521,0.9547826086956521,0.9539530842745438,0.9534679543459175,0.9069256493711734,5,"all","RF#5","RF",5
521,510,54,54,0.9060869565217391,0.9060869565217391,0.9060869565217391,0.9060869565217391,0.9060869565217391,0.9051799824407375,0.8103422756706753,5,"all","NB#5","NB",5
541,539,25,34,0.9556737588652482,0.9558303886925795,0.9556737588652482,0.9556737588652482,0.9482909728308501,0.9482001755926251,0.8964064997787881,5,"all","MLP#5","MLP",5
538,525,39,37,0.9356521739130435,0.9341637010676157,0.9356521739130435,0.9356521739130435,0.9340277777777778,0.9332748024582967,0.8665326298456006,6,"all","DT#6","DT",6
554,542,22,21,0.9634782608695652,0.9626998223801065,0.9634782608695652,0.9634782608695652,0.9626411815812338,0.9622475856014048,0.9244868476030276,6,"all","RF#6","RF",6
510,520,44,65,0.9219858156028369,0.9205776173285198,0.9219858156028369,0.9219858156028369,0.9051348999129678,0.9043020193151887,0.8086543337171003,6,"all","NB#6","NB",6
552,541,23,23,0.96,0.96,0.96,0.96,0.96,0.9596136962247586,0.9192198581560284,6,"all","MLP#6","MLP",6
541,518,46,34,0.9408695652173913,0.9384057971014492,0.9408695652173913,0.9408695652173913,0.9311531841652323,0.9297629499561019,0.8594841996829451,7,"all","DT#7","DT",7
557,535,29,18,0.9686956521739131,0.9674502712477396,0.9686956521739131,0.9686956521739131,0.9595176571920758,0.9587357330992098,0.9174483676418203,7,"all","RF#7","RF",7
477,532,32,98,0.9432624113475178,0.93713163064833,0.9432624113475178,0.9432624113475178,0.8911222780569514,0.8858647936786654,0.7719635437361201,7,"all","NB#7","NB",7
536,535,29,39,0.9485815602836879,0.9486725663716814,0.9485815602836879,0.9485815602836879,0.9403508771929826,0.9402985074626866,0.8806061260039155,7,"all","MLP#7","MLP",7
523,515,49,52,0.9131205673758865,0.9143356643356644,0.9131205673758865,0.9131205673758865,0.9119442022667829,0.9113257243195786,0.8226439296181354,8,"all","DT#8","DT",8
560,535,29,15,0.9739130434782609,0.9727272727272728,0.9739130434782609,0.9739130434782609,0.9621993127147765,0.961369622475856,0.9227136878012973,8,"all","RF#8","RF",8
489,521,43,86,0.9237588652482269,0.9191729323308271,0.9237588652482269,0.9237588652482269,0.8898377455166524,0.8867427568042142,0.7736294684881362,8,"all","NB#8","NB",8
548,529,35,27,0.9530434782608695,0.9514388489208633,0.9530434782608695,0.9530434782608695,0.9464594127806563,0.9455662862159789,0.891107643343531,8,"all","MLP#8","MLP",8
528,522,42,47,0.925531914893617,0.9263157894736842,0.925531914893617,0.925531914893617,0.9222707423580785,0.9218612818261633,0.8437212385628725,9,"all","DT#9","DT",9
556,540,24,19,0.9669565217391304,0.9660107334525939,0.9669565217391304,0.9669565217391304,0.9627705627705627,0.9622475856014048,0.9244817244755569,9,"all","RF#9","RF",9
535,485,79,40,0.9304347826086956,0.9238095238095239,0.9304347826086956,0.9304347826086956,0.8999158957106812,0.8955223880597015,0.7908869727278759,9,"all","NB#9","NB",9
551,533,31,24,0.9582608695652174,0.9569120287253142,0.9582608695652174,0.9582608695652174,0.9524632670700085,0.95171202809482,0.9034035801351687,9,"all","MLP#9","MLP",9
531,513,51,44,0.9234782608695652,0.9210053859964094,0.9234782608695652,0.9234782608695652,0.9178910976663786,0.9165935030728709,0.8331516384152913,10,"all","DT#10","DT",10
545,533,31,30,0.9478260869565217,0.9467140319715808,0.9478260869565217,0.9478260869565217,0.9470026064291919,0.9464442493415277,0.8928766907856903,10,"all","RF#10","RF",10
511,508,56,64,0.900709219858156,0.9012345679012346,0.900709219858156,0.900709219858156,0.8949211908931699,0.8946444249341527,0.7892977826011888,10,"all","NB#10","NB",10
542,537,27,33,0.9521276595744681,0.9525483304042179,0.9521276595744681,0.9521276595744681,0.9475524475524475,0.9473222124670764,0.8946453182377371,10,"all","MLP#10","MLP",10
551,529,35,24,0.9582608695652174,0.9566003616636528,0.9582608695652174,0.9582608695652174,0.9491817398794143,0.9482001755926251,0.8963713551248383,11,"all","DT#11","DT",11
557,542,22,18,0.9686956521739131,0.9678571428571429,0.9686956521739131,0.9686956521739131,0.9653379549393415,0.9648814749780509,0.9297516328582265,11,"all","RF#11","RF",11
518,508,56,57,0.9008695652173913,0.9024390243902439,0.9008695652173913,0.9008695652173913,0.9016536118363795,0.9007901668129938,0.8015651908462853,11,"all","NB#11","NB",11
539,538,26,36,0.9539007092198581,0.9539823008849557,0.9539007092198581,0.9539007092198581,0.9456140350877194,0.9455662862159789,0.8911408795918052,11,"all","MLP#11","MLP",11
535,521,43,40,0.9304347826086956,0.928698752228164,0.9304347826086956,0.9304347826086956,0.9280138768430181,0.9271290605794557,0.8542371104296087,12,"all","DT#12","DT",12
552,537,27,23,0.96,0.9589285714285715,0.96,0.96,0.9566724436741767,0.9561018437225637,0.9121895410727833,12,"all","RF#12","RF",12
528,491,73,47,0.9182608695652174,0.912639405204461,0.9182608695652174,0.9182608695652174,0.8979591836734694,0.8946444249341527,0.7891762325046197,12,"all","NB#12","NB",12
547,523,41,28,0.951304347826087,0.9491833030852994,0.951304347826087,0.951304347826087,0.9406706792777301,0.9394205443371378,0.8788030663559805,12,"all","MLP#12","MLP",12
532,521,43,43,0.9252173913043479,0.9252173913043479,0.9252173913043479,0.9252173913043479,0.9252173913043479,0.9244951712028094,0.8489762565525747,13,"all","DT#13","DT",13
554,542,22,21,0.9634782608695652,0.9626998223801065,0.9634782608695652,0.9634782608695652,0.9626411815812338,0.9622475856014048,0.9244868476030276,13,"all","RF#13","RF",13
414,554,10,161,0.9822695035460993,0.9764150943396226,0.9822695035460993,0.9822695035460993,0.8663017982799062,0.8498683055311677,0.7004756551600049,13,"all","NB#13","NB",13
537,535,29,38,0.9485815602836879,0.9487632508833922,0.9485815602836879,0.9485815602836879,0.9412795793163892,0.9411764705882353,0.8823599234776067,13,"all","MLP#13","MLP",13
535,515,49,40,0.9304347826086956,0.9279279279279279,0.9304347826086956,0.9304347826086956,0.9232096635030198,0.9218612818261633,0.8436841269327264,14,"all","DT#14","DT",14
553,530,34,22,0.9617391304347827,0.9601449275362319,0.9617391304347827,0.9617391304347827,0.9518072289156627,0.9508340649692713,0.9016389397780614,14,"all","RF#14","RF",14
509,510,54,66,0.9042553191489362,0.9040852575488455,0.9042553191489362,0.9042553191489362,0.8947368421052632,0.8946444249341527,0.7893120733985682,14,"all","NB#14","NB",14
550,528,36,25,0.9565217391304348,0.9547920433996383,0.9565217391304348,0.9565217391304348,0.9474590869939706,0.9464442493415277,0.8928585197053414,14,"all","MLP#14","MLP",14
525,527,37,50,0.9343971631205674,0.9341637010676157,0.9343971631205674,0.9343971631205674,0.9237510955302367,0.9236172080772608,0.8472538432013911,15,"all","DT#15","DT",15
558,540,24,17,0.9704347826086956,0.9694793536804309,0.9704347826086956,0.9704347826086956,0.9645635263612791,0.9640035118525022,0.9279917597371258,15,"all","RF#15","RF",15
448,542,22,127,0.9609929078014184,0.9531914893617022,0.9609929078014184,0.9609929078014184,0.8791565287915654,0.8691834942932397,0.7388077044424437,15,"all","NB#15","NB",15
544,533,31,31,0.9460869565217391,0.9460869565217391,0.9460869565217391,0.9460869565217391,0.9460869565217391,0.9455662862159789,0.8911224175146469,15,"all","MLP#15","MLP",15
530,532,32,45,0.9432624113475178,0.9430604982206405,0.9432624113475178,0.9432624113475178,0.9325153374233129,0.932396839332748,0.8648108727184723,16,"all","DT#16","DT",16
555,540,24,20,0.9652173913043478,0.9642857142857143,0.9652173913043478,0.9652173913043478,0.9618717504332756,0.961369622475856,0.9227267961440492,16,"all","RF#16","RF",16
529,505,59,46,0.92,0.9165154264972777,0.92,0.92,0.9097162510748066,0.9078138718173837,0.8155698835851877,16,"all","NB#16","NB",16
539,541,23,36,0.9592198581560284,0.9590747330960854,0.9592198581560284,0.9592198581560284,0.9482909728308502,0.9482001755926251,0.8964135258492193,16,"all","MLP#16","MLP",16
513,527,37,62,0.9343971631205674,0.9327272727272727,0.9343971631205674,0.9343971631205674,0.9141370338248048,0.913081650570676,0.8262207667116163,17,"all","DT#17","DT",17
548,538,26,27,0.9539007092198581,0.9547038327526133,0.9539007092198581,0.9539007092198581,0.9538729329852046,0.9534679543459175,0.9069288063261338,17,"all","RF#17","RF",17
513,516,48,62,0.9148936170212766,0.9144385026737968,0.9148936170212766,0.9148936170212766,0.9036777583187391,0.9034240561896401,0.8068759498978041,17,"all","NB#17","NB",17
541,534,30,34,0.9468085106382979,0.9474605954465849,0.9468085106382979,0.9468085106382979,0.944153577661431,0.9438103599648815,0.8876178612613391,17,"all","MLP#17","MLP",17
538,502,62,37,0.9356521739130435,0.9313543599257885,0.9356521739130435,0.9356521739130435,0.9157446808510638,0.913081650570676,0.8260733428450238,18,"all","DT#18","DT",18
562,534,30,13,0.9773913043478261,0.9762340036563071,0.9773913043478261,0.9773913043478261,0.963153384747215,0.9622475856014048,0.9244663509214035,18,"all","RF#18","RF",18
524,492,72,51,0.9113043478260869,0.9060773480662984,0.9113043478260869,0.9113043478260869,0.8949615713065755,0.8920105355575065,0.7839239692212304,18,"all","NB#18","NB",18
548,530,34,27,0.9530434782608695,0.9515260323159784,0.9530434782608695,0.9530434782608695,0.9472774416594643,0.9464442493415277,0.8928657888771871,18,"all","MLP#18","MLP",18
535,513,51,40,0.9304347826086956,0.9276672694394213,0.9304347826086956,0.9304347826086956,0.9216192937123169,0.9201053555750659,0.8401659884128863,19,"all","DT#19","DT",19
545,528,36,30,0.9478260869565217,0.946236559139785,0.9478260869565217,0.9478260869565217,0.9429065743944638,0.9420544337137841,0.8840862622468522,19,"all","RF#19","RF",19
513,507,57,62,0.898936170212766,0.9,0.898936170212766,0.898936170212766,0.8960698689956332,0.8955223880597015,0.7910430043705823,19,"all","NB#19","NB",19
542,519,45,33,0.9426086956521739,0.9402173913043478,0.9426086956521739,0.9426086956521739,0.9328743545611015,0.9315188762071993,0.8629970946908714,19,"all","MLP#19","MLP",19
542,516,48,33,0.9426086956521739,0.9398907103825137,0.9426086956521739,0.9426086956521739,0.9304721030042917,0.9288849868305531,0.857720511693539,20,"all","DT#20","DT",20
553,538,26,22,0.9617391304347827,0.9607142857142857,0.9617391304347827,0.9617391304347827,0.9584055459272097,0.9578577699736611,0.915701959429872,20,"all","RF#20","RF",20
454,539,25,121,0.9556737588652482,0.9478079331941545,0.9556737588652482,0.9556737588652482,0.880718954248366,0.8718173836698858,0.7440276084573989,20,"all","NB#20","NB",20
540,538,26,35,0.9539007092198581,0.9540636042402827,0.9539007092198581,0.9539007092198581,0.946538124452235,0.9464442493415277,0.8928948557034928,20,"all","MLP#20","MLP",20
532,514,50,43,0.9252173913043479,0.9228007181328546,0.9252173913043479,0.9252173913043479,0.9196197061365601,0.9183494293239683,0.8366642355012851,21,"all","DT#21","DT",21
547,540,24,28,0.9574468085106383,0.957968476357268,0.9574468085106383,0.9574468085106383,0.9546247818499128,0.9543459174714662,0.9086895122748381,21,"all","RF#21","RF",21
519,518,46,56,0.9184397163120568,0.9185840707964602,0.9184397163120568,0.9184397163120568,0.9105263157894736,0.9104477611940298,0.8209091890058731,21,"all","NB#21","NB",21
534,539,25,41,0.9556737588652482,0.9552772808586762,0.9556737588652482,0.9556737588652482,0.9423076923076923,0.9420544337137841,0.884129499241649,21,"all","MLP#21","MLP",21
531,518,46,44,0.9234782608695652,0.9217081850533808,0.9234782608695652,0.9234782608695652,0.9218750000000001,0.9209833187006146,0.8419465353434744,22,"all","DT#22","DT",22
546,532,32,29,0.9495652173913044,0.948306595365419,0.9495652173913044,0.9495652173913044,0.9470945359930616,0.9464442493415277,0.8928730570627246,22,"all","RF#22","RF",22
480,528,36,95,0.9361702127659575,0.9302325581395349,0.9361702127659575,0.9361702127659575,0.8896377422072452,0.8849868305531168,0.7701821643160021,22,"all","NB#22","NB",22
538,538,26,37,0.9539007092198581,0.9539007092198581,0.9539007092198581,0.9539007092198581,0.9446883230904302,0.9446883230904302,0.8893869629625061,22,"all","MLP#22","MLP",22
528,526,38,47,0.9326241134751773,0.9328621908127208,0.9326241134751773,0.9326241134751773,0.9255039439088518,0.9253731343283582,0.8507551267999488,23,"all","DT#23","DT",23
550,540,24,25,0.9574468085106383,0.9581881533101045,0.9574468085106383,0.9574468085106383,0.9573542210617928,0.9569798068481123,0.9139530473581237,23,"all","RF#23","RF",23
520,504,60,55,0.9043478260869565,0.9016100178890877,0.9043478260869565,0.9043478260869565,0.9004329004329004,0.8990342405618964,0.7980325189462566,23,"all","NB#23","NB",23
541,530,34,34,0.9408695652173913,0.9408695652173913,0.9408695652173913,0.9408695652173913,0.9408695652173913,0.9402985074626866,0.880585877274129,23,"all","MLP#23","MLP",23
532,510,54,43,0.9252173913043479,0.9222423146473779,0.9252173913043479,0.9252173913043479,0.9164513350559863,0.9148375768217735,0.8296274821543951,24,"all","DT#24","DT",24
553,534,30,22,0.9617391304347827,0.960431654676259,0.9617391304347827,0.9617391304347827,0.9550949913644214,0.9543459174714662,0.9086709266752196,24,"all","RF#24","RF",24
514,517,47,61,0.9166666666666666,0.9162210338680927,0.9166666666666666,0.9166666666666666,0.9054290718038529,0.9051799824407375,0.8103872962632985,24,"all","NB#24","NB",24
549,529,35,26,0.9547826086956521,0.9531531531531532,0.9547826086956521,0.9547826086956521,0.9473684210526315,0.9464442493415277,0.8928621544145654,24,"all","MLP#24","MLP",24
536,525,39,39,0.9321739130434783,0.9321739130434783,0.9321739130434783,0.9321739130434783,0.9321739130434783,0.9315188762071993,0.8630249768732655,25,"all","DT#25","DT",25
550,536,28,25,0.9565217391304348,0.9554367201426025,0.9565217391304348,0.9565217391304348,0.9540329575021683,0.9534679543459175,0.9069224922020392,25,"all","RF#25","RF",25
529,496,68,46,0.92,0.915129151291513,0.92,0.92,0.9027303754266212,0.8999122036874452,0.7997310128046543,25,"all","NB#25","NB",25
548,538,26,27,0.9539007092198581,0.9547038327526133,0.9539007092198581,0.9539007092198581,0.9538729329852046,0.9534679543459175,0.9069288063261338,25,"all","MLP#25","MLP",25
541,515,49,34,0.9408695652173913,0.9380692167577414,0.9408695652173913,0.9408695652173913,0.928755364806867,0.9271290605794557,0.8542074379081943,26,"all","DT#26","DT",26
558,532,32,17,0.9704347826086956,0.9690346083788707,0.9704347826086956,0.9704347826086956,0.9579399141630901,0.9569798068481123,0.9139296922590544,26,"all","RF#26","RF",26
468,537,27,107,0.9521276595744681,0.9454545454545454,0.9521276595744681,0.9521276595744681,0.8890728476821192,0.8823529411764706,0.7650027714479275,26,"all","NB#26","NB",26
543,518,46,32,0.9443478260869566,0.9418181818181818,0.9443478260869566,0.9443478260869566,0.9329896907216496,0.9315188762071993,0.8629924465568451,26,"all","MLP#26","MLP",26
534,533,31,41,0.9450354609929078,0.9451327433628318,0.9450354609929078,0.9450354609929078,0.9368421052631579,0.9367866549604916,0.8735829569453221,27,"all","DT#27","DT",27
562,541,23,13,0.9773913043478261,0.9765342960288809,0.9773913043478261,0.9773913043478261,0.9689655172413794,0.9683933274802459,0.9367700350043949,27,"all","RF#27","RF",27
449,541,23,126,0.9592198581560284,0.951271186440678,0.9592198581560284,0.9592198581560284,0.8789601949634444,0.8691834942932397,0.738798860454987,27,"all","NB#27","NB",27
554,531,33,21,0.9634782608695652,0.9619565217391305,0.9634782608695652,0.9634782608695652,0.9535283993115319,0.9525899912203687,0.9051518347859878,27,"all","MLP#27","MLP",27
533,517,47,42,0.9269565217391305,0.924865831842576,0.9269565217391305,0.9269565217391305,0.922943722943723,0.9218612818261633,0.8436947320540595,28,"all","DT#28","DT",28
559,532,32,16,0.9721739130434782,0.9708029197080292,0.9721739130434782,0.9721739130434782,0.9588336192109777,0.9578577699736611,0.91568479883533,28,"all","RF#28","RF",28
533,503,61,42,0.9269565217391305,0.9229357798165138,0.9269565217391305,0.9269565217391305,0.9118905047048759,0.9095697980684812,0.8190644225475061,28,"all","NB#28","NB",28
541,531,33,34,0.9414893617021277,0.9425087108013938,0.9414893617021277,0.9414893617021277,0.9416884247171453,0.9411764705882353,0.8823439627141691,28,"all","MLP#28","MLP",28
542,527,37,33,0.9426086956521739,0.9410714285714286,0.9426086956521739,0.9426086956521739,0.9393414211438474,0.9385425812115891,0.8770653575018964,29,"all","DT#29","DT",29
552,538,26,23,0.96,0.9590017825311943,0.96,0.96,0.9575021682567215,0.9569798068481123,0.9139472097716966,29,"all","RF#29","RF",29
467,530,34,108,0.9397163120567376,0.9321357285429142,0.9397163120567376,0.9397163120567376,0.8818635607321131,0.8753292361720808,0.7509477775348238,29,"all","NB#29","NB",29
547,532,32,28,0.951304347826087,0.95,0.951304347826087,0.951304347826087,0.9480069324090121,0.9473222124670764,0.8946274492873398,29,"all","MLP#29","MLP",29
537,532,32,38,0.9432624113475178,0.9437609841827768,0.9432624113475178,0.9432624113475178,0.9388111888111887,0.9385425812115891,0.8770862046106932,30,"all","DT#30","DT",30
555,541,23,20,0.9652173913043478,0.964349376114082,0.9652173913043478,0.9652173913043478,0.9627059843885516,0.9622475856014048,0.9244842861261828,30,"all","RF#30","RF",30
514,531,33,61,0.9414893617021277,0.9396709323583181,0.9414893617021277,0.9414893617021277,0.9186851211072663,0.9174714661984197,0.8350058868129226,30,"all","NB#30","NB",30
535,539,25,40,0.9556737588652482,0.9553571428571429,0.9556737588652482,0.9556737588652482,0.9431321084864391,0.9429323968393327,0.8858831780382727,30,"all","MLP#30","MLP",30
533,524,40,42,0.9290780141843972,0.9301919720767888,0.9290780141843972,0.9290780141843972,0.9285714285714286,0.9280070237050044,0.8560055008926618,31,"all","DT#31","DT",31
554,542,22,21,0.9634782608695652,0.9626998223801065,0.9634782608695652,0.9634782608695652,0.9626411815812338,0.9622475856014048,0.9244868476030276,31,"all","RF#31","RF",31
533,485,79,42,0.9269565217391305,0.920303605313093,0.9269565217391305,0.9269565217391305,0.8980623420387532,0.8937664618086041,0.7873796847543865,31,"all","NB#31","NB",31
542,541,23,33,0.9592198581560284,0.95929203539823,0.9592198581560284,0.9592198581560284,0.9508771929824561,0.9508340649692713,0.9016756331796949,31,"all","MLP#31","MLP",31
531,531,33,44,0.9414893617021277,0.9414893617021277,0.9414893617021277,0.9414893617021277,0.9323968393327481,0.932396839332748,0.8648062880652851,32,"all","DT#32","DT",32
552,550,14,23,0.975177304964539,0.9752650176678446,0.975177304964539,0.975177304964539,0.9675723049956179,0.9675153643546971,0.9350345846070365,32,"all","RF#32","RF",32
512,519,45,63,0.9202127659574468,0.9192100538599641,0.9202127659574468,0.9202127659574468,0.9057591623036649,0.9051799824407375,0.8104001553642274,32,"all","NB#32","NB",32
547,543,21,28,0.9627659574468085,0.9630281690140845,0.9627659574468085,0.9627659574468085,0.9571303587051618,0.9569798068481123,0.9139618022528931,32,"all","MLP#32","MLP",32
538,525,39,37,0.9356521739130435,0.9341637010676157,0.9356521739130435,0.9356521739130435,0.9340277777777778,0.9332748024582967,0.8665326298456006,33,"all","DT#33","DT",33
552,527,37,23,0.96,0.9581818181818181,0.96,0.96,0.9484536082474226,0.9473222124670764,0.8946095742744963,33,"all","RF#33","RF",33
518,493,71,57,0.9008695652173913,0.8963636363636364,0.9008695652173913,0.9008695652173913,0.8900343642611683,0.887620719929763,0.7751670917855921,33,"all","NB#33","NB",33
