"TruePositives","TrueNegatives","FalsePositives","FalseNegatives","Recall","Precision","Sensitivity","Specificity","F-measure","Accuracy","Cohen's kappa","Iteration","Species","learner","learner_Arr[0]","learner_Arr[1]"
313,315,4,6,0.987460815047022,0.9873817034700315,0.987460815047022,0.987460815047022,0.9843749999999999,0.9843260188087775,0.9686520376175549,4,"all","RF#4","RF",4
301,305,14,18,0.9561128526645768,0.9555555555555556,0.9561128526645768,0.9561128526645768,0.9501557632398754,0.9498432601880877,0.8996865203761755,4,"all","NB#4","NB",4
313,309,10,6,0.9811912225705329,0.9809523809523809,0.9811912225705329,0.9811912225705329,0.9750778816199377,0.9749216300940439,0.9498432601880877,4,"all","MLP#4","MLP",4
300,308,11,19,0.9655172413793104,0.9646302250803859,0.9655172413793104,0.9655172413793104,0.9535603715170279,0.9529780564263323,0.9059561128526645,5,"all","DT#5","DT",5
308,313,6,11,0.9811912225705329,0.9808917197452229,0.9811912225705329,0.9811912225705329,0.973561430793157,0.9733542319749217,0.9467084639498433,5,"all","RF#5","RF",5
302,292,27,17,0.9467084639498433,0.9449838187702265,0.9467084639498433,0.9467084639498433,0.9320987654320988,0.9310344827586207,0.8620689655172413,5,"all","NB#5","NB",5
301,314,5,18,0.9843260188087775,0.9836601307189542,0.9843260188087775,0.9843260188087775,0.9646697388632872,0.9639498432601881,0.9278996865203761,5,"all","MLP#5","MLP",5
309,302,17,10,0.9686520376175548,0.967948717948718,0.9686520376175548,0.9686520376175548,0.9581395348837208,0.957680250783699,0.915360501567398,6,"all","DT#6","DT",6
314,312,7,5,0.9843260188087775,0.9842271293375394,0.9843260188087775,0.9843260188087775,0.9812500000000001,0.9811912225705329,0.9623824451410659,6,"all","RF#6","RF",6
307,294,25,12,0.9623824451410659,0.9607843137254902,0.9623824451410659,0.9623824451410659,0.9431643625192012,0.9420062695924765,0.8840125391849529,6,"all","NB#6","NB",6
309,312,7,10,0.9780564263322884,0.9778481012658228,0.9780564263322884,0.9780564263322884,0.9734789391575663,0.9733542319749217,0.9467084639498433,6,"all","MLP#6","MLP",6
307,303,16,12,0.9623824451410659,0.9619047619047619,0.9623824451410659,0.9623824451410659,0.9563862928348908,0.9561128526645768,0.9122257053291536,7,"all","DT#7","DT",7
313,314,5,6,0.9843260188087775,0.9842767295597484,0.9843260188087775,0.9843260188087775,0.9827856025039124,0.9827586206896551,0.9655172413793103,7,"all","RF#7","RF",7
308,297,22,11,0.9655172413793104,0.9642857142857143,0.9655172413793104,0.9655172413793104,0.9491525423728815,0.9482758620689655,0.896551724137931,7,"all","NB#7","NB",7
302,312,7,17,0.9780564263322884,0.9773462783171522,0.9780564263322884,0.9780564263322884,0.9629629629629629,0.9623824451410659,0.9247648902821317,7,"all","MLP#7","MLP",7
314,308,11,5,0.9843260188087775,0.9840255591054313,0.9843260188087775,0.9843260188087775,0.9751552795031057,0.9749216300940439,0.9498432601880877,8,"all","DT#8","DT",8
316,312,7,3,0.9905956112852664,0.9904761904761905,0.9905956112852664,0.9905956112852664,0.984423676012461,0.9843260188087775,0.9686520376175549,8,"all","RF#8","RF",8
306,297,22,13,0.9592476489028213,0.9580645161290322,0.9592476489028213,0.9592476489028213,0.9459041731066461,0.945141065830721,0.890282131661442,8,"all","NB#8","NB",8
315,310,9,4,0.987460815047022,0.9872611464968153,0.987460815047022,0.987460815047022,0.9797822706065319,0.9796238244514106,0.9592476489028212,8,"all","MLP#8","MLP",8
