"TruePositives","TrueNegatives","FalsePositives","FalseNegatives","Recall","Precision","Sensitivity","Specificity","F-measure","Accuracy","Cohen's kappa","Iteration","Species","learner","learner_Arr[0]","learner_Arr[1]"
292,278,41,27,0.9153605015673981,0.9114754098360656,0.9153605015673981,0.9153605015673981,0.8957055214723926,0.8934169278996865,0.786833855799373,9,"all","DT#9","DT",9
292,300,19,27,0.9404388714733543,0.9389067524115756,0.9404388714733543,0.9404388714733543,0.9287925696594427,0.9278996865203761,0.8557993730407523,9,"all","RF#9","RF",9
283,236,83,36,0.8871473354231975,0.8676470588235294,0.8871473354231975,0.8871473354231975,0.8262773722627736,0.8134796238244514,0.6269592476489028,9,"all","NB#9","NB",9
290,299,20,29,0.9373040752351097,0.9354838709677419,0.9373040752351097,0.9373040752351097,0.9242658423493044,0.9231974921630094,0.8463949843260188,9,"all","MLP#9","MLP",9
295,274,45,24,0.9247648902821317,0.9194630872483222,0.9247648902821317,0.9247648902821317,0.8952959028831563,0.8918495297805643,0.7836990595611286,10,"all","DT#10","DT",10
293,301,18,26,0.9435736677115988,0.9421221864951769,0.9435736677115988,0.9435736677115988,0.9318885448916407,0.9310344827586207,0.8620689655172413,10,"all","RF#10","RF",10
280,243,76,39,0.877742946708464,0.8617021276595744,0.877742946708464,0.877742946708464,0.8296296296296296,0.8197492163009404,0.6394984326018809,10,"all","NB#10","NB",10
295,298,21,24,0.9341692789968652,0.9335443037974683,0.9341692789968652,0.9341692789968652,0.9297971918876754,0.9294670846394985,0.8589341692789969,10,"all","MLP#10","MLP",10
268,288,31,51,0.9028213166144201,0.8963210702341137,0.9028213166144201,0.9028213166144201,0.8753799392097265,0.8714733542319749,0.7429467084639498,11,"all","DT#11","DT",11
281,306,13,38,0.9592476489028213,0.95578231292517,0.9592476489028213,0.9592476489028213,0.923076923076923,0.9200626959247649,0.8401253918495297,11,"all","RF#11","RF",11
276,247,72,43,0.8652037617554859,0.8517241379310345,0.8652037617554859,0.8652037617554859,0.8275862068965516,0.8197492163009404,0.6394984326018809,11,"all","NB#11","NB",11
292,295,24,27,0.9247648902821317,0.9240506329113924,0.9247648902821317,0.9247648902821317,0.920436817472699,0.9200626959247649,0.8401253918495297,11,"all","MLP#11","MLP",11
284,276,43,35,0.890282131661442,0.887459807073955,0.890282131661442,0.890282131661442,0.8792569659442724,0.877742946708464,0.755485893416928,12,"all","DT#12","DT",12
287,310,9,32,0.9717868338557993,0.9695945945945946,0.9717868338557993,0.9717868338557993,0.9379727685325264,0.9357366771159875,0.871473354231975,12,"all","RF#12","RF",12
275,259,60,44,0.8620689655172413,0.8547854785478548,0.8620689655172413,0.8620689655172413,0.8409785932721713,0.8369905956112853,0.6739811912225706,12,"all","NB#12","NB",12
291,304,15,28,0.9529780564263323,0.9509803921568627,0.9529780564263323,0.9529780564263323,0.93394777265745,0.932601880877743,0.865203761755486,12,"all","MLP#12","MLP",12
273,278,41,46,0.8714733542319749,0.8694267515923567,0.8714733542319749,0.8714733542319749,0.864696734059098,0.8636363636363636,0.7272727272727273,13,"all","DT#13","DT",13
289,306,13,30,0.9592476489028213,0.956953642384106,0.9592476489028213,0.9592476489028213,0.934351145038168,0.932601880877743,0.865203761755486,13,"all","RF#13","RF",13
278,250,69,41,0.8714733542319749,0.8591065292096219,0.8714733542319749,0.8714733542319749,0.8348348348348348,0.8275862068965517,0.6551724137931034,13,"all","NB#13","NB",13
288,287,32,31,0.9028213166144201,0.9025157232704403,0.9028213166144201,0.9028213166144201,0.9014084507042254,0.9012539184952978,0.8025078369905956,13,"all","MLP#13","MLP",13
294,262,57,25,0.9216300940438872,0.9128919860627178,0.9216300940438872,0.9216300940438872,0.8776119402985074,0.8714733542319749,0.7429467084639498,14,"all","DT#14","DT",14
295,299,20,24,0.9373040752351097,0.9365079365079365,0.9373040752351097,0.9373040752351097,0.9314641744548287,0.9310344827586207,0.8620689655172413,14,"all","RF#14","RF",14
287,229,90,32,0.8996865203761756,0.8773946360153256,0.8996865203761756,0.8996865203761756,0.8247126436781609,0.8087774294670846,0.6175548589341693,14,"all","NB#14","NB",14
300,284,35,19,0.9404388714733543,0.9372937293729373,0.9404388714733543,0.9404388714733543,0.9174311926605505,0.9153605015673981,0.8307210031347962,14,"all","MLP#14","MLP",14
283,274,45,36,0.8871473354231975,0.8838709677419355,0.8871473354231975,0.8871473354231975,0.874806800618238,0.8730407523510971,0.7460815047021943,15,"all","DT#15","DT",15
293,299,20,26,0.9373040752351097,0.9361022364217252,0.9373040752351097,0.9373040752351097,0.9285714285714286,0.9278996865203761,0.8557993730407523,15,"all","RF#15","RF",15
279,244,75,40,0.8746081504702194,0.8591549295774648,0.8746081504702194,0.8746081504702194,0.8291233283803864,0.8197492163009404,0.6394984326018809,15,"all","NB#15","NB",15
294,284,35,25,0.9216300940438872,0.919093851132686,0.9216300940438872,0.9216300940438872,0.9074074074074076,0.9059561128526645,0.8119122257053291,15,"all","MLP#15","MLP",15
280,279,40,39,0.877742946708464,0.8773584905660378,0.877742946708464,0.877742946708464,0.8763693270735524,0.8761755485893417,0.7523510971786833,16,"all","DT#16","DT",16
282,300,19,37,0.9404388714733543,0.9368770764119602,0.9404388714733543,0.9404388714733543,0.9146341463414634,0.9122257053291536,0.8244514106583072,16,"all","RF#16","RF",16
280,245,74,39,0.877742946708464,0.8626760563380281,0.877742946708464,0.877742946708464,0.8320950965824666,0.822884012539185,0.64576802507837,16,"all","NB#16","NB",16
292,296,23,27,0.9278996865203761,0.926984126984127,0.9278996865203761,0.9278996865203761,0.9221183800623053,0.9216300940438872,0.8432601880877744,16,"all","MLP#16","MLP",16
279,276,43,40,0.8746081504702194,0.8734177215189873,0.8746081504702194,0.8746081504702194,0.8705148205928237,0.8699059561128527,0.7398119122257054,17,"all","DT#17","DT",17
286,301,18,33,0.9435736677115988,0.9407894736842105,0.9435736677115988,0.9435736677115988,0.9218989280245024,0.9200626959247649,0.8401253918495297,17,"all","RF#17","RF",17
275,248,71,44,0.8620689655172413,0.8493150684931506,0.8620689655172413,0.8620689655172413,0.8270676691729323,0.8197492163009404,0.6394984326018809,17,"all","NB#17","NB",17
295,286,33,24,0.9247648902821317,0.9225806451612903,0.9247648902821317,0.9247648902821317,0.9119010819165378,0.9106583072100314,0.8213166144200628,17,"all","MLP#17","MLP",17
287,273,46,32,0.8996865203761756,0.8950819672131147,0.8996865203761756,0.8996865203761756,0.8803680981595092,0.877742946708464,0.755485893416928,18,"all","DT#18","DT",18
299,300,19,20,0.9404388714733543,0.940251572327044,0.9404388714733543,0.9404388714733543,0.9389671361502347,0.9388714733542319,0.8777429467084639,18,"all","RF#18","RF",18
282,244,75,37,0.8840125391849529,0.8683274021352313,0.8840125391849529,0.8840125391849529,0.8343195266272189,0.8244514106583072,0.6489028213166144,18,"all","NB#18","NB",18
293,288,31,26,0.9184952978056427,0.9171974522292994,0.9184952978056427,0.9184952978056427,0.911353032659409,0.9106583072100314,0.8213166144200628,18,"all","MLP#18","MLP",18
291,278,41,28,0.9122257053291536,0.9084967320261438,0.9122257053291536,0.9122257053291536,0.8940092165898618,0.8918495297805643,0.7836990595611286,19,"all","DT#19","DT",19
290,298,21,29,0.9341692789968652,0.932475884244373,0.9341692789968652,0.9341692789968652,0.9226006191950465,0.9216300940438872,0.8432601880877744,19,"all","RF#19","RF",19
277,239,80,42,0.8683385579937304,0.8505338078291815,0.8683385579937304,0.8683385579937304,0.819526627218935,0.8087774294670846,0.6175548589341693,19,"all","NB#19","NB",19
294,303,16,25,0.9498432601880877,0.9483870967741935,0.9498432601880877,0.9498432601880877,0.9366306027820711,0.9357366771159875,0.871473354231975,19,"all","MLP#19","MLP",19
277,274,45,42,0.8683385579937304,0.8670886075949367,0.8683385579937304,0.8683385579937304,0.8642745709828392,0.8636363636363636,0.7272727272727273,20,"all","DT#20","DT",20
295,305,14,24,0.9561128526645768,0.9546925566343042,0.9561128526645768,0.9561128526645768,0.941358024691358,0.9404388714733543,0.8808777429467085,20,"all","RF#20","RF",20
279,241,78,40,0.8746081504702194,0.8576512455516014,0.8746081504702194,0.8746081504702194,0.8254437869822485,0.8150470219435737,0.6300940438871474,20,"all","NB#20","NB",20
293,298,21,26,0.9341692789968652,0.9331210191082803,0.9341692789968652,0.9341692789968652,0.9269051321928461,0.9263322884012539,0.8526645768025078,20,"all","MLP#20","MLP",20
280,285,34,39,0.8934169278996865,0.89171974522293,0.8934169278996865,0.8934169278996865,0.8864696734059098,0.8855799373040752,0.7711598746081505,21,"all","DT#21","DT",21
285,307,12,34,0.9623824451410659,0.9595959595959596,0.9623824451410659,0.9623824451410659,0.9303030303030304,0.9278996865203761,0.8557993730407523,21,"all","RF#21","RF",21
281,247,72,38,0.8808777429467085,0.8666666666666667,0.8808777429467085,0.8808777429467085,0.8363095238095238,0.8275862068965517,0.6551724137931034,21,"all","NB#21","NB",21
293,293,26,26,0.9184952978056427,0.9184952978056427,0.9184952978056427,0.9184952978056427,0.9184952978056428,0.9184952978056427,0.8369905956112853,21,"all","MLP#21","MLP",21
277,283,36,42,0.8871473354231975,0.8849840255591054,0.8871473354231975,0.8871473354231975,0.8788819875776397,0.877742946708464,0.755485893416928,22,"all","DT#22","DT",22
282,305,14,37,0.9561128526645768,0.9527027027027027,0.9561128526645768,0.9561128526645768,0.9228441754916793,0.9200626959247649,0.8401253918495297,22,"all","RF#22","RF",22
274,255,64,45,0.8589341692789969,0.85,0.8589341692789969,0.8589341692789969,0.8340943683409436,0.829153605015674,0.6583072100313481,22,"all","NB#22","NB",22
290,296,23,29,0.9278996865203761,0.9265175718849841,0.9278996865203761,0.9278996865203761,0.9192546583850931,0.9184952978056427,0.8369905956112853,22,"all","MLP#22","MLP",22
279,267,52,40,0.8746081504702194,0.8697068403908795,0.8746081504702194,0.8746081504702194,0.8584615384615385,0.8557993730407524,0.7115987460815048,23,"all","DT#23","DT",23
292,296,23,27,0.9278996865203761,0.926984126984127,0.9278996865203761,0.9278996865203761,0.9221183800623053,0.9216300940438872,0.8432601880877744,23,"all","RF#23","RF",23
280,244,75,39,0.877742946708464,0.8621908127208481,0.877742946708464,0.877742946708464,0.8308605341246291,0.8213166144200627,0.6426332288401253,23,"all","NB#23","NB",23
293,290,29,26,0.9184952978056427,0.9177215189873418,0.9184952978056427,0.9184952978056427,0.9141965678627145,0.9137931034482759,0.8275862068965518,23,"all","MLP#23","MLP",23
283,267,52,36,0.8871473354231975,0.8811881188118812,0.8871473354231975,0.8871473354231975,0.8654434250764524,0.8620689655172413,0.7241379310344827,24,"all","DT#24","DT",24
292,297,22,27,0.9310344827586207,0.9299363057324841,0.9310344827586207,0.9310344827586207,0.9237947122861586,0.9231974921630094,0.8463949843260188,24,"all","RF#24","RF",24
275,246,73,44,0.8620689655172413,0.8482758620689655,0.8620689655172413,0.8620689655172413,0.8245877061469267,0.8166144200626959,0.6332288401253918,24,"all","NB#24","NB",24
281,289,30,38,0.9059561128526645,0.9035369774919614,0.9059561128526645,0.9059561128526645,0.894736842105263,0.8934169278996865,0.786833855799373,24,"all","MLP#24","MLP",24
280,271,48,39,0.877742946708464,0.8741935483870967,0.877742946708464,0.877742946708464,0.865533230293663,0.8636363636363636,0.7272727272727273,25,"all","DT#25","DT",25
289,299,20,30,0.9373040752351097,0.9352750809061489,0.9373040752351097,0.9373040752351097,0.9228395061728395,0.9216300940438872,0.8432601880877744,25,"all","RF#25","RF",25
283,236,83,36,0.8871473354231975,0.8676470588235294,0.8871473354231975,0.8871473354231975,0.8262773722627736,0.8134796238244514,0.6269592476489028,25,"all","NB#25","NB",25
301,286,33,18,0.9435736677115988,0.9407894736842105,0.9435736677115988,0.9435736677115988,0.9218989280245024,0.9200626959247649,0.8401253918495297,25,"all","MLP#25","MLP",25
284,278,41,35,0.890282131661442,0.8881789137380192,0.890282131661442,0.890282131661442,0.8819875776397516,0.8808777429467085,0.761755485893417,26,"all","DT#26","DT",26
289,311,8,30,0.9749216300940439,0.9730639730639731,0.9749216300940439,0.9749216300940439,0.9424242424242424,0.9404388714733543,0.8808777429467085,26,"all","RF#26","RF",26
281,251,68,38,0.8808777429467085,0.8685121107266436,0.8808777429467085,0.8808777429467085,0.8413173652694611,0.8338557993730408,0.6677115987460815,26,"all","NB#26","NB",26
292,299,20,27,0.9373040752351097,0.9358974358974359,0.9373040752351097,0.9373040752351097,0.9271317829457365,0.9263322884012539,0.8526645768025078,26,"all","MLP#26","MLP",26
276,268,51,43,0.8652037617554859,0.8617363344051447,0.8652037617554859,0.8652037617554859,0.8544891640866874,0.8526645768025078,0.7053291536050157,27,"all","DT#27","DT",27
296,302,17,23,0.9467084639498433,0.9456869009584664,0.9467084639498433,0.9467084639498433,0.937888198757764,0.9373040752351097,0.8746081504702194,27,"all","RF#27","RF",27
289,245,74,30,0.9059561128526645,0.8909090909090909,0.9059561128526645,0.9059561128526645,0.847507331378299,0.8369905956112853,0.6739811912225706,27,"all","NB#27","NB",27
294,294,25,25,0.9216300940438872,0.9216300940438872,0.9216300940438872,0.9216300940438872,0.9216300940438872,0.9216300940438872,0.8432601880877744,27,"all","MLP#27","MLP",27
289,274,45,30,0.9059561128526645,0.9013157894736842,0.9059561128526645,0.9059561128526645,0.8851454823889741,0.8824451410658307,0.7648902821316614,28,"all","DT#28","DT",28
287,301,18,32,0.9435736677115988,0.940983606557377,0.9435736677115988,0.9435736677115988,0.9233128834355828,0.9216300940438872,0.8432601880877744,28,"all","RF#28","RF",28
279,242,77,40,0.8746081504702194,0.8581560283687943,0.8746081504702194,0.8746081504702194,0.8266666666666665,0.8166144200626959,0.6332288401253918,28,"all","NB#28","NB",28
287,288,31,32,0.9028213166144201,0.9025157232704403,0.9028213166144201,0.9028213166144201,0.9014084507042254,0.9012539184952978,0.8025078369905956,28,"all","MLP#28","MLP",28
288,281,38,31,0.9028213166144201,0.9006410256410257,0.9028213166144201,0.9028213166144201,0.8930232558139535,0.8918495297805643,0.7836990595611286,29,"all","DT#29","DT",29
288,304,15,31,0.9529780564263323,0.9504950495049505,0.9529780564263323,0.9529780564263323,0.9296636085626911,0.9278996865203761,0.8557993730407523,29,"all","RF#29","RF",29
285,243,76,34,0.8934169278996865,0.8772563176895307,0.8934169278996865,0.8934169278996865,0.8382352941176471,0.8275862068965517,0.6551724137931034,29,"all","NB#29","NB",29
299,287,32,20,0.9373040752351097,0.9348534201954397,0.9373040752351097,0.9373040752351097,0.92,0.9184952978056427,0.8369905956112853,29,"all","MLP#29","MLP",29
264,284,35,55,0.890282131661442,0.882943143812709,0.890282131661442,0.890282131661442,0.8632218844984803,0.8589341692789969,0.7178683385579938,30,"all","DT#30","DT",30
289,304,15,30,0.9529780564263323,0.9506578947368421,0.9529780564263323,0.9529780564263323,0.9310872894333844,0.9294670846394985,0.8589341692789969,30,"all","RF#30","RF",30
280,238,81,39,0.877742946708464,0.8592057761732852,0.877742946708464,0.877742946708464,0.8235294117647058,0.8119122257053292,0.6238244514106583,30,"all","NB#30","NB",30
289,296,23,30,0.9278996865203761,0.9262820512820513,0.9278996865203761,0.9278996865203761,0.917829457364341,0.9169278996865203,0.8338557993730407,30,"all","MLP#30","MLP",30
278,275,44,41,0.8714733542319749,0.870253164556962,0.8714733542319749,0.8714733542319749,0.8673946957878316,0.8667711598746082,0.7335423197492164,31,"all","DT#31","DT",31
297,301,18,22,0.9435736677115988,0.9428571428571428,0.9435736677115988,0.9435736677115988,0.9376947040498442,0.9373040752351097,0.8746081504702194,31,"all","RF#31","RF",31
283,243,76,36,0.8871473354231975,0.8709677419354839,0.8871473354231975,0.8871473354231975,0.8348082595870207,0.8244514106583072,0.6489028213166144,31,"all","NB#31","NB",31
297,295,24,22,0.9310344827586207,0.9305993690851735,0.9310344827586207,0.9310344827586207,0.9281250000000001,0.9278996865203761,0.8557993730407523,31,"all","MLP#31","MLP",31
287,289,30,32,0.9059561128526645,0.9053627760252366,0.9059561128526645,0.9059561128526645,0.903125,0.9028213166144201,0.8056426332288402,32,"all","DT#32","DT",32
297,300,19,22,0.9404388714733543,0.939873417721519,0.9404388714733543,0.9404388714733543,0.9360374414976599,0.9357366771159875,0.871473354231975,32,"all","RF#32","RF",32
285,253,66,34,0.8934169278996865,0.8815331010452961,0.8934169278996865,0.8934169278996865,0.8507462686567164,0.8432601880877743,0.6865203761755485,32,"all","NB#32","NB",32
296,288,31,23,0.9278996865203761,0.9260450160771704,0.9278996865203761,0.9278996865203761,0.9164086687306501,0.9153605015673981,0.8307210031347962,32,"all","MLP#32","MLP",32
269,267,52,50,0.8432601880877743,0.8422712933753943,0.8432601880877743,0.8432601880877743,0.8406250000000001,0.8401253918495298,0.6802507836990597,33,"all","DT#33","DT",33
288,303,16,31,0.9498432601880877,0.9473684210526315,0.9498432601880877,0.9498432601880877,0.9280245022970904,0.9263322884012539,0.8526645768025078,33,"all","RF#33","RF",33
276,238,81,43,0.8652037617554859,0.8469750889679716,0.8652037617554859,0.8652037617554859,0.8165680473372781,0.8056426332288401,0.6112852664576802,33,"all","NB#33","NB",33
291,290,29,28,0.9122257053291536,0.9119496855345912,0.9122257053291536,0.9122257053291536,0.9107981220657277,0.9106583072100314,0.8213166144200628,33,"all","MLP#33","MLP",33
275,281,38,44,0.8808777429467085,0.8785942492012779,0.8808777429467085,0.8808777429467085,0.8726708074534162,0.8714733542319749,0.7429467084639498,34,"all","DT#34","DT",34
286,305,14,33,0.9561128526645768,0.9533333333333334,0.9561128526645768,0.9561128526645768,0.928462709284627,0.9263322884012539,0.8526645768025078,34,"all","RF#34","RF",34
277,237,82,42,0.8683385579937304,0.8494623655913979,0.8683385579937304,0.8683385579937304,0.8171091445427728,0.8056426332288401,0.6112852664576802,34,"all","NB#34","NB",34
293,288,31,26,0.9184952978056427,0.9171974522292994,0.9184952978056427,0.9184952978056427,0.911353032659409,0.9106583072100314,0.8213166144200628,34,"all","MLP#34","MLP",34
282,276,43,37,0.8840125391849529,0.8817891373801917,0.8840125391849529,0.8840125391849529,0.8757763975155279,0.8746081504702194,0.7492163009404389,35,"all","DT#35","DT",35
285,306,13,34,0.9592476489028213,0.9563758389261745,0.9592476489028213,0.9592476489028213,0.928679817905918,0.9263322884012539,0.8526645768025078,35,"all","RF#35","RF",35
271,252,67,48,0.8495297805642633,0.84,0.8495297805642633,0.8495297805642633,0.8249619482496194,0.8197492163009404,0.6394984326018809,35,"all","NB#35","NB",35
292,287,32,27,0.9153605015673981,0.9140127388535032,0.9153605015673981,0.9153605015673981,0.9082426127527217,0.9075235109717869,0.8150470219435737,35,"all","MLP#35","MLP",35
289,278,41,30,0.9059561128526645,0.9025974025974026,0.9059561128526645,0.9059561128526645,0.8906009244992296,0.8887147335423198,0.7774294670846396,36,"all","DT#36","DT",36
296,309,10,23,0.9686520376175548,0.9673202614379085,0.9686520376175548,0.9686520376175548,0.9493087557603686,0.9482758620689655,0.896551724137931,36,"all","RF#36","RF",36
274,240,79,45,0.8589341692789969,0.8421052631578947,0.8589341692789969,0.8589341692789969,0.8154761904761906,0.8056426332288401,0.6112852664576802,36,"all","NB#36","NB",36
294,292,27,25,0.9216300940438872,0.9211356466876972,0.9216300940438872,0.9216300940438872,0.91875,0.9184952978056427,0.8369905956112853,36,"all","MLP#36","MLP",36
277,274,45,42,0.8683385579937304,0.8670886075949367,0.8683385579937304,0.8683385579937304,0.8642745709828392,0.8636363636363636,0.7272727272727273,37,"all","DT#37","DT",37
295,303,16,24,0.9498432601880877,0.9485530546623794,0.9498432601880877,0.9498432601880877,0.9380804953560371,0.9373040752351097,0.8746081504702194,37,"all","RF#37","RF",37
269,219,100,50,0.8432601880877743,0.8141263940520446,0.8432601880877743,0.8432601880877743,0.7819767441860466,0.7648902821316614,0.5297805642633229,37,"all","NB#37","NB",37
291,299,20,28,0.9373040752351097,0.9356913183279743,0.9373040752351097,0.9373040752351097,0.9256965944272445,0.9247648902821317,0.8495297805642634,37,"all","MLP#37","MLP",37
290,283,36,29,0.9090909090909091,0.907051282051282,0.9090909090909091,0.9090909090909091,0.8992248062015504,0.8981191222570533,0.7962382445141065,38,"all","DT#38","DT",38
293,306,13,26,0.9592476489028213,0.9575163398692811,0.9592476489028213,0.9592476489028213,0.9400921658986175,0.9388714733542319,0.8777429467084639,38,"all","RF#38","RF",38
288,225,94,31,0.9028213166144201,0.87890625,0.9028213166144201,0.9028213166144201,0.8216833095577746,0.8040752351097179,0.6081504702194358,38,"all","NB#38","NB",38
302,292,27,17,0.9467084639498433,0.9449838187702265,0.9467084639498433,0.9467084639498433,0.9320987654320988,0.9310344827586207,0.8620689655172413,38,"all","MLP#38","MLP",38
291,279,40,28,0.9122257053291536,0.9087947882736156,0.9122257053291536,0.9122257053291536,0.8953846153846153,0.8934169278996865,0.786833855799373,39,"all","DT#39","DT",39
294,302,17,25,0.9467084639498433,0.9453376205787781,0.9467084639498433,0.9467084639498433,0.934984520123839,0.9341692789968652,0.8683385579937304,39,"all","RF#39","RF",39
290,236,83,29,0.9090909090909091,0.8905660377358491,0.9090909090909091,0.9090909090909091,0.838150289017341,0.8244514106583072,0.6489028213166144,39,"all","NB#39","NB",39
296,289,30,23,0.9278996865203761,0.9262820512820513,0.9278996865203761,0.9278996865203761,0.917829457364341,0.9169278996865203,0.8338557993730407,39,"all","MLP#39","MLP",39
