"TruePositives","TrueNegatives","FalsePositives","FalseNegatives","Recall","Precision","Sensitivity","Specificity","F-measure","Accuracy","Cohen's kappa","Iteration","Species","learner_Arr[0]"
4774,4742,385,405,0.9249073532280085,0.9253731343283582,0.9249073532280085,0.9249073532280085,0.9235828980460437,0.9233456239084029,0.8466903471299733,5,"all","RF"
4117,4319,808,1062,0.8424029646967037,0.8359390862944163,0.8424029646967037,0.8424029646967037,0.8220403502093643,0.8185522996312827,0.6371855969145614,5,"all","NB"
4781,4616,511,398,0.923151187487932,0.9206222576785001,0.923151187487932,0.923151187487932,0.91318880718174,0.9117989520667572,0.8235738920018026,5,"all","MLP"
4460,4587,540,719,0.8946752486834406,0.892,0.8946752486834406,0.8946752486834406,0.8793252180580848,0.8778381525325053,0.7557129020260915,6,"all","DT"
4781,4729,398,398,0.923151187487932,0.923151187487932,0.923151187487932,0.923151187487932,0.923151187487932,0.92276343877353,0.8455229448509123,6,"all","RF"
4114,4332,795,1065,0.844938560561732,0.8380525565288246,0.844938560561732,0.844938560561732,0.8232611174458382,0.8195226081894043,0.6391314331876506,6,"all","NB"
4784,4612,515,395,0.9237304498938019,0.9211104453764729,0.9237304498938019,0.9237304498938019,0.9131513647642678,0.9117019212109451,0.8233785931267623,6,"all","MLP"
4438,4590,537,741,0.8952603861907549,0.8920603015075377,0.8952603861907549,0.8952603861907549,0.8777969018932875,0.8759945662720745,0.7520323508849694,7,"all","DT"
4793,4739,388,386,0.9254682371114115,0.9251109824358232,0.9254682371114115,0.9254682371114115,0.9252895752895752,0.9248981176013973,0.8497921170370707,7,"all","RF"
4110,4325,802,1069,0.8435732397113321,0.8367263843648208,0.8435732397113321,0.8435732397113321,0.8221651934226784,0.8184552687754706,0.636996198183901,7,"all","NB"
4791,4614,513,388,0.9250820621741649,0.9224310275889644,0.9250820621741649,0.9250820621741649,0.9140513211866831,0.9125751989132544,0.8251245419731903,7,"all","MLP"
4448,4602,525,731,0.8976009362200117,0.8944299215765131,0.8976009362200117,0.8976009362200117,0.8799235181644359,0.8781292450999418,0.756301441718943,8,"all","DT"
4770,4745,382,409,0.9254924907353228,0.9258540372670807,0.9254924907353228,0.9254924907353228,0.9234343238795858,0.9232485930525908,0.8464973364086419,8,"all","RF"
4103,4357,770,1076,0.8498147064560172,0.8419864559819413,0.8498147064560172,0.8498147064560172,0.8251893939393938,0.8208810401707743,0.64186026951334,8,"all","NB"
4775,4620,507,404,0.9219926626761923,0.9195859872611465,0.9219926626761923,0.9219926626761923,0.9129146353121117,0.9116048903551329,0.8231874472576423,8,"all","MLP"
4480,4579,548,699,0.8931148819972694,0.8910103420843277,0.8931148819972694,0.8931148819972694,0.880153772224892,0.8790025228022511,0.7580346609112237,9,"all","DT"
4798,4730,397,381,0.926433674454528,0.9254549011935042,0.926433674454528,0.926433674454528,0.9250048197416619,0.9245099941781486,0.8490137790988258,9,"all","RF"
