"TruePositives","TrueNegatives","FalsePositives","FalseNegatives","Recall","Precision","Sensitivity","Specificity","F-measure","Accuracy","Cohen's kappa","Iteration","Species","learner","learner_Arr[0]","learner_Arr[1]"
540,554,22,35,0.9618055555555556,0.9608540925266904,0.9618055555555556,0.9618055555555556,0.9510729613733906,0.950477845351868,0.9009536720980333,9,"all","DT#9","DT",9
558,559,17,17,0.9704861111111112,0.9704861111111112,0.9704861111111112,0.9704861111111112,0.9704861111111112,0.9704604691572546,0.9409208937198068,9,"all","RF#9","RF",9
537,508,68,38,0.9339130434782609,0.9304029304029304,0.9339130434782609,0.9339130434782609,0.9101694915254237,0.9079061685490878,0.815820539528705,9,"all","NB#9","NB",9
555,554,22,20,0.9652173913043478,0.9651567944250871,0.9652173913043478,0.9652173913043478,0.9635416666666666,0.9635099913119027,0.927020147886027,9,"all","MLP#9","MLP",9
532,548,28,43,0.9513888888888888,0.95,0.9513888888888888,0.9513888888888888,0.9391602399314481,0.9383145091225021,0.8766261313284569,10,"all","DT#10","DT",10
562,555,21,13,0.9773913043478261,0.977112676056338,0.9773913043478261,0.9773913043478261,0.9706390328151987,0.9704604691572546,0.9409216072269659,10,"all","RF#10","RF",10
493,553,23,82,0.9600694444444444,0.9554263565891473,0.9600694444444444,0.9600694444444444,0.9132947976878614,0.9087749782797567,0.8175335665465372,10,"all","NB#10","NB",10
554,553,23,21,0.9634782608695652,0.9634146341463414,0.9634782608695652,0.9634782608695652,0.9618055555555556,0.9617723718505647,0.9235449168329806,10,"all","MLP#10","MLP",10
539,555,21,36,0.9635416666666666,0.9625,0.9635416666666666,0.9635416666666666,0.9511568123393316,0.950477845351868,0.9009533730383388,11,"all","DT#11","DT",11
562,554,22,13,0.9773913043478261,0.9770723104056437,0.9773913043478261,0.9773913043478261,0.9698015530629852,0.9695916594265855,0.9391840992498591,11,"all","RF#11","RF",11
533,526,50,42,0.9269565217391305,0.926056338028169,0.9269565217391305,0.9269565217391305,0.920552677029361,0.9200695047784535,0.8401408195553194,11,"all","NB#11","NB",11
557,546,30,18,0.9686956521739131,0.9680851063829787,0.9686956521739131,0.9686956521739131,0.9586919104991394,0.9582971329278888,0.9165957138457635,11,"all","MLP#11","MLP",11
547,546,30,28,0.951304347826087,0.9512195121951219,0.951304347826087,0.951304347826087,0.9496527777777778,0.9496090356211989,0.8992182994616561,12,"all","DT#12","DT",12
561,553,23,14,0.9756521739130435,0.9753086419753086,0.9756521739130435,0.9756521739130435,0.9680759275237273,0.9678540399652477,0.9357089049212799,12,"all","RF#12","RF",12
526,521,55,49,0.9147826086956522,0.9140350877192982,0.9147826086956522,0.9147826086956522,0.9100346020761247,0.9096437880104257,0.8192890764878337,12,"all","NB#12","NB",12
544,549,27,31,0.953125,0.9527145359019265,0.953125,0.953125,0.9498269896193772,0.9496090356211989,0.8992173865784213,12,"all","MLP#12","MLP",12
537,541,35,38,0.9392361111111112,0.9388111888111889,0.9392361111111112,0.9392361111111112,0.9367965367965367,0.9365768896611643,0.8731531090871488,13,"all","DT#13","DT",13
556,552,24,19,0.9669565217391304,0.9667250437828371,0.9669565217391304,0.9669565217391304,0.9627705627705627,0.9626411815812337,0.9252828707512775,13,"all","RF#13","RF",13
511,524,52,64,0.9097222222222222,0.9076376554174067,0.9097222222222222,0.9097222222222222,0.9003436426116839,0.8992180712423979,0.7984323387500981,13,"all","NB#13","NB",13
544,550,26,31,0.9548611111111112,0.9543859649122807,0.9548611111111112,0.9548611111111112,0.9507346585998272,0.950477845351868,0.9009548683187525,13,"all","MLP#13","MLP",13
541,539,37,34,0.9408695652173913,0.9406631762652705,0.9408695652173913,0.9408695652173913,0.9384215091066783,0.9383145091225021,0.8766294838640526,14,"all","DT#14","DT",14
559,549,27,16,0.9721739130434782,0.9716814159292035,0.9721739130434782,0.9721739130434782,0.9629629629629629,0.9626411815812337,0.9252835475256298,14,"all","RF#14","RF",14
512,536,40,63,0.9305555555555556,0.927536231884058,0.9305555555555556,0.9305555555555556,0.912340425531915,0.9105125977410947,0.8210188457630624,14,"all","NB#14","NB",14
548,557,19,27,0.9670138888888888,0.9664902998236331,0.9670138888888888,0.9670138888888888,0.9603448275862069,0.9600347523892268,0.9200684790879117,14,"all","MLP#14","MLP",14
547,543,33,28,0.951304347826087,0.9509632224168126,0.951304347826087,0.951304347826087,0.9471861471861474,0.947002606429192,0.8940059329262309,15,"all","DT#15","DT",15
557,558,18,18,0.96875,0.96875,0.96875,0.96875,0.96875,0.9687228496959166,0.9374456521739131,15,"all","RF#15","RF",15
468,558,18,107,0.96875,0.9629629629629629,0.96875,0.96875,0.8992747784045124,0.891398783666377,0.7827682161401517,15,"all","NB#15","NB",15
557,548,28,18,0.9686956521739131,0.9681978798586572,0.9686956521739131,0.9686956521739131,0.9603448275862069,0.9600347523892268,0.9200706511073202,15,"all","MLP#15","MLP",15
543,557,19,32,0.9670138888888888,0.9661921708185054,0.9670138888888888,0.9670138888888888,0.9562231759656652,0.9556907037358818,0.9113796013508719,16,"all","DT#16","DT",16
558,562,14,17,0.9756944444444444,0.9755244755244755,0.9756944444444444,0.9756944444444444,0.9731601731601731,0.9730668983492615,0.9461335120781043,16,"all","RF#16","RF",16
508,548,28,67,0.9513888888888888,0.9477611940298507,0.9513888888888888,0.9513888888888888,0.9202350965575147,0.9174630755864466,0.8349163069685565,16,"all","NB#16","NB",16
553,558,18,22,0.96875,0.968476357267951,0.96875,0.96875,0.9653979238754326,0.9652476107732406,0.9304947493644284,16,"all","MLP#16","MLP",16
548,548,28,27,0.9530434782608695,0.9530434782608695,0.9530434782608695,0.9530434782608695,0.9522154648132058,0.952215464813206,0.9044310017647922,17,"all","DT#17","DT",17
563,559,17,12,0.9791304347826087,0.978984238178634,0.9791304347826087,0.9791304347826087,0.9748917748917749,0.9748045178105995,0.9496093779485361,17,"all","RF#17","RF",17
500,554,22,75,0.9618055555555556,0.9578544061302682,0.9618055555555556,0.9618055555555556,0.9195020746887966,0.9157254561251086,0.8314372979722109,17,"all","NB#17","NB",17
555,560,16,20,0.9722222222222222,0.9719789842381786,0.9722222222222222,0.9722222222222222,0.9688581314878894,0.9687228496959166,0.9374452744279856,17,"all","MLP#17","MLP",17
540,548,28,35,0.9513888888888888,0.9507042253521126,0.9513888888888888,0.9513888888888888,0.9456427955133736,0.945264986967854,0.8905287344522058,18,"all","DT#18","DT",18
553,556,20,22,0.9652777777777778,0.9650959860383944,0.9652777777777778,0.9652777777777778,0.9636048526863085,0.9635099913119027,0.9270197071851063,18,"all","RF#18","RF",18
500,542,34,75,0.9409722222222222,0.9363295880149812,0.9409722222222222,0.9409722222222222,0.9086336965632859,0.9052997393570807,0.8105876118539944,18,"all","NB#18","NB",18
545,553,23,30,0.9600694444444444,0.9595070422535211,0.9600694444444444,0.9600694444444444,0.9542709232096634,0.9539530842745438,0.9079051258089985,18,"all","MLP#18","MLP",18
555,543,33,20,0.9652173913043478,0.9644760213143873,0.9652173913043478,0.9652173913043478,0.9544282029234736,0.9539530842745438,0.9079079063967646,19,"all","DT#19","DT",19
561,555,21,14,0.9756521739130435,0.9753954305799648,0.9756521739130435,0.9756521739130435,0.9697493517718238,0.9695916594265855,0.9391839156289108,19,"all","RF#19","RF",19
528,534,42,47,0.9270833333333334,0.9263157894736842,0.9270833333333334,0.9270833333333334,0.923076923076923,0.9226759339704604,0.845350583866122,19,"all","NB#19","NB",19
557,553,23,18,0.9686956521739131,0.968476357267951,0.9686956521739131,0.9686956521739131,0.9645021645021645,0.9643788010425717,0.9287580860651716,19,"all","MLP#19","MLP",19
531,544,32,44,0.9444444444444444,0.9431616341030196,0.9444444444444444,0.9444444444444444,0.9347079037800687,0.9339704604691572,0.867938428836271,20,"all","DT#20","DT",20
561,558,18,14,0.9756521739130435,0.9755244755244755,0.9756521739130435,0.9756521739130435,0.9722703639514731,0.9721980886185926,0.944396471035803,20,"all","RF#20","RF",20
482,545,31,93,0.9461805555555556,0.9395711500974658,0.9461805555555556,0.9461805555555556,0.8978583196046128,0.8922675933970461,0.7845148549532113,20,"all","NB#20","NB",20
554,557,19,21,0.9670138888888888,0.9668411867364747,0.9670138888888888,0.9670138888888888,0.9653379549393414,0.9652476107732406,0.9304949592239106,20,"all","MLP#20","MLP",20
548,544,32,27,0.9530434782608695,0.9527145359019265,0.9530434782608695,0.9530434782608695,0.9489177489177489,0.94874022589053,0.897481148240125,21,"all","DT#21","DT",21
565,551,25,10,0.9826086956521739,0.982174688057041,0.9826086956521739,0.9826086956521739,0.9699570815450643,0.9695916594265855,0.9391846501060511,21,"all","RF#21","RF",21
500,545,31,75,0.9461805555555556,0.9416195856873822,0.9461805555555556,0.9461805555555556,0.9113712374581939,0.9079061685490878,0.8157999625578994,21,"all","NB#21","NB",21
562,539,37,13,0.9773913043478261,0.9764492753623188,0.9773913043478261,0.9773913043478261,0.9574105621805792,0.9565595134665508,0.9131221091023272,21,"all","MLP#21","MLP",21
547,544,32,28,0.951304347826087,0.951048951048951,0.951304347826087,0.951304347826087,0.9480069324090121,0.947871416159861,0.8957433831921305,22,"all","DT#22","DT",22
559,551,25,16,0.9721739130434782,0.9717813051146384,0.9721739130434782,0.9721739130434782,0.9646246764452113,0.9643788010425717,0.9287585162641208,22,"all","RF#22","RF",22
508,539,37,67,0.9357638888888888,0.9321100917431193,0.9357638888888888,0.9357638888888888,0.9120135363790186,0.9096437880104257,0.8192792547971677,22,"all","NB#22","NB",22
559,548,28,16,0.9721739130434782,0.9716312056737588,0.9721739130434782,0.9721739130434782,0.9621342512908777,0.9617723718505647,0.9235460710252834,22,"all","MLP#22","MLP",22
555,544,32,20,0.9652173913043478,0.9645390070921985,0.9652173913043478,0.9652173913043478,0.9552495697074009,0.9548218940052129,0.909645356666244,23,"all","DT#23","DT",23
561,555,21,14,0.9756521739130435,0.9753954305799648,0.9756521739130435,0.9756521739130435,0.9697493517718238,0.9695916594265855,0.9391839156289108,23,"all","RF#23","RF",23
457,557,19,118,0.9670138888888888,0.9600840336134454,0.9670138888888888,0.9670138888888888,0.8904876099120702,0.8809730668983493,0.7619103700583271,23,"all","NB#23","NB",23
563,550,26,12,0.9791304347826087,0.9786476868327402,0.9791304347826087,0.9791304347826087,0.9673539518900344,0.9669852302345786,0.93397180615144,23,"all","MLP#23","MLP",23
545,545,31,30,0.9478260869565217,0.9478260869565217,0.9478260869565217,0.9478260869565217,0.9470026064291919,0.947002606429192,0.8940052928664057,24,"all","DT#24","DT",24
552,554,22,23,0.9618055555555556,0.9616724738675958,0.9618055555555556,0.9618055555555556,0.9609713790112748,0.9609035621198957,0.9218069471723236,24,"all","RF#24","RF",24
422,567,9,153,0.984375,0.9791183294663574,0.984375,0.984375,0.8749999999999999,0.8592528236316247,0.7184442270058709,24,"all","NB#24","NB",24
542,549,27,33,0.953125,0.9525483304042179,0.953125,0.953125,0.9481865284974094,0.947871416159861,0.8957418092555187,24,"all","MLP#24","MLP",24
542,545,31,33,0.9461805555555556,0.9458987783595113,0.9461805555555556,0.9461805555555556,0.9445407279029463,0.944396177237185,0.8887919347582571,25,"all","DT#25","DT",25
557,551,25,18,0.9686956521739131,0.968365553602812,0.9686956521739131,0.9686956521739131,0.9628349178910978,0.9626411815812337,0.9252830963440904,25,"all","RF#25","RF",25
504,549,27,71,0.953125,0.9491525423728814,0.953125,0.953125,0.9180602006688964,0.9148566463944396,0.8297018521761712,25,"all","NB#25","NB",25
547,553,23,28,0.9600694444444444,0.9596491228070175,0.9600694444444444,0.9600694444444444,0.9559204840103716,0.9556907037358818,0.9113806716536206,25,"all","MLP#25","MLP",25
541,545,31,34,0.9461805555555556,0.9458041958041958,0.9461805555555556,0.9461805555555556,0.9437229437229436,0.9435273675065161,0.8870541382282832,26,"all","DT#26","DT",26
552,558,18,23,0.96875,0.968421052631579,0.96875,0.96875,0.9645635263612792,0.9643788010425717,0.9287570105450675,26,"all","RF#26","RF",26
501,544,32,74,0.9444444444444444,0.9399624765478424,0.9444444444444444,0.9444444444444444,0.9112227805695142,0.9079061685490878,0.8158005187526988,26,"all","NB#26","NB",26
549,549,27,26,0.9547826086956521,0.9547826086956521,0.9547826086956521,0.9547826086956521,0.9539530842745438,0.9539530842745438,0.9079062380642542,26,"all","MLP#26","MLP",26
546,542,34,29,0.9495652173913044,0.9492119089316988,0.9495652173913044,0.9495652173913044,0.9454545454545455,0.945264986967854,0.8905307176123368,27,"all","DT#27","DT",27
559,546,30,16,0.9721739130434782,0.9715302491103203,0.9721739130434782,0.9721739130434782,0.9604810996563574,0.9600347523892268,0.9200711337622695,27,"all","RF#27","RF",27
506,546,30,69,0.9479166666666666,0.9440298507462687,0.9479166666666666,0.9479166666666666,0.9168765743073047,0.9139878366637706,0.8279654146303903,27,"all","NB#27","NB",27
561,541,35,14,0.9756521739130435,0.9747747747747748,0.9756521739130435,0.9756521739130435,0.9581554227156277,0.9574283231972198,0.9148592813331703,27,"all","MLP#27","MLP",27
547,539,37,28,0.951304347826087,0.9506172839506173,0.951304347826087,0.951304347826087,0.9439171699741157,0.9435273675065161,0.8870561843211672,28,"all","DT#28","DT",28
565,547,29,10,0.9826086956521739,0.9820466786355476,0.9826086956521739,0.9826086956521739,0.9666381522668948,0.9661164205039097,0.9322347336051654,28,"all","RF#28","RF",28
523,544,32,52,0.9444444444444444,0.9423423423423424,0.9444444444444444,0.9444444444444444,0.9283276450511946,0.9270199826238054,0.854035447930191,28,"all","NB#28","NB",28
560,550,26,15,0.9739130434782609,0.9734513274336283,0.9739130434782609,0.9739130434782609,0.9646856158484065,0.9643788010425717,0.9287587313616471,28,"all","MLP#28","MLP",28
549,535,41,26,0.9547826086956521,0.9536541889483066,0.9547826086956521,0.9547826086956521,0.9424892703862662,0.9417897480451781,0.8835820444887268,29,"all","DT#29","DT",29
568,551,25,7,0.9878260869565217,0.9874551971326165,0.9878260869565217,0.9878260869565217,0.9726027397260274,0.9721980886185926,0.9443976461992277,29,"all","RF#29","RF",29
536,536,40,39,0.9321739130434783,0.9321739130434783,0.9321739130434783,0.9321739130434783,0.9313640312771503,0.9313640312771503,0.8627281661712468,29,"all","NB#29","NB",29
564,553,23,11,0.9808695652173913,0.9804964539007093,0.9808695652173913,0.9808695652173913,0.9707401032702239,0.9704604691572546,0.9409219639740827,29,"all","MLP#29","MLP",29
560,531,45,15,0.9739130434782609,0.9725274725274725,0.9739130434782609,0.9739130434782609,0.9491525423728814,0.947871416159861,0.8957474752049275,30,"all","DT#30","DT",30
564,555,21,11,0.9808695652173913,0.980565371024735,0.9808695652173913,0.9808695652173913,0.9724137931034482,0.9721980886185926,0.9443969746833534,30,"all","RF#30","RF",30
533,531,45,42,0.9269565217391305,0.9267015706806283,0.9269565217391305,0.9269565217391305,0.9245446660884649,0.9244135534317984,0.8488276774108814,30,"all","NB#30","NB",30
556,542,34,19,0.9669565217391304,0.966131907308378,0.9669565217391304,0.9669565217391304,0.9545064377682403,0.9539530842745438,0.9079081844463062,30,"all","MLP#30","MLP",30
548,553,23,27,0.9600694444444444,0.9597197898423818,0.9600694444444444,0.9600694444444444,0.9567474048442907,0.9565595134665508,0.9131184367055356,31,"all","DT#31","DT",31
562,563,13,13,0.9774305555555556,0.9774305555555556,0.9774305555555556,0.9774305555555556,0.9774305555555556,0.9774109470026064,0.9548218599033816,31,"all","RF#31","RF",31
499,551,25,76,0.9565972222222222,0.9522900763358778,0.9565972222222222,0.9565972222222222,0.916043225270158,0.9122502172024327,0.824486788686931,31,"all","NB#31","NB",31
557,559,17,18,0.9704861111111112,0.9703832752613241,0.9704861111111112,0.9704861111111112,0.9696444058976583,0.9695916594265855,0.9391831811340294,31,"all","MLP#31","MLP",31
554,539,37,21,0.9634782608695652,0.9625,0.9634782608695652,0.9634782608695652,0.9502572898799313,0.9496090356211989,0.8992204294582256,32,"all","DT#32","DT",32
567,556,20,8,0.9860869565217392,0.9858156028368794,0.9860869565217392,0.9860869565217392,0.9759036144578314,0.9756733275412685,0.9513474997433621,32,"all","RF#32","RF",32
511,544,32,64,0.9444444444444444,0.9410681399631676,0.9444444444444444,0.9444444444444444,0.918918918918919,0.9165942658557776,0.8331803468766608,32,"all","NB#32","NB",32
564,556,20,11,0.9808695652173913,0.9805996472663139,0.9808695652173913,0.9808695652173913,0.9732528041415013,0.9730668983492615,0.9461344879070182,32,"all","MLP#32","MLP",32
543,534,42,32,0.9443478260869566,0.9434628975265018,0.9443478260869566,0.9443478260869566,0.9362068965517243,0.9357080799304952,0.8714180039552543,33,"all","DT#33","DT",33
559,561,15,16,0.9739583333333334,0.9738675958188153,0.9739583333333334,0.9739583333333334,0.9731136166522117,0.9730668983492615,0.9461336747187119,33,"all","RF#33","RF",33
513,547,29,62,0.9496527777777778,0.9464944649446494,0.9496527777777778,0.9496527777777778,0.9232067510548524,0.9209383145091226,0.8418686317404099,33,"all","NB#33","NB",33
556,553,23,19,0.9669565217391304,0.9667832167832168,0.9669565217391304,0.9669565217391304,0.9636048526863085,0.9635099913119027,0.9270203682344914,33,"all","MLP#33","MLP",33
542,543,33,33,0.9427083333333334,0.9427083333333334,0.9427083333333334,0.9427083333333334,0.9427083333333334,0.9426585577758471,0.8853170289855071,34,"all","DT#34","DT",34
565,551,25,10,0.9826086956521739,0.982174688057041,0.9826086956521739,0.9826086956521739,0.9699570815450643,0.9695916594265855,0.9391846501060511,34,"all","RF#34","RF",34
540,524,52,35,0.9391304347826087,0.9373881932021467,0.9391304347826087,0.9391304347826087,0.9254498714652957,0.9244135534317984,0.8488308723960889,34,"all","NB#34","NB",34
556,550,26,19,0.9669565217391304,0.9666080843585237,0.9669565217391304,0.9669565217391304,0.9611063094209161,0.9609035621198957,0.9218078915228852,34,"all","MLP#34","MLP",34
541,555,21,34,0.9635416666666666,0.9626334519572953,0.9635416666666666,0.9635416666666666,0.9527896995708154,0.952215464813206,0.9044289818489797,35,"all","DT#35","DT",35
563,561,15,12,0.9791304347826087,0.9790575916230366,0.9791304347826087,0.9791304347826087,0.976582827406765,0.9765421372719374,0.9530844516102736,35,"all","RF#35","RF",35
468,563,13,107,0.9774305555555556,0.972972972972973,0.9774305555555556,0.9774305555555556,0.9036918138041734,0.895742832319722,0.7914559131277686,35,"all","NB#35","NB",35
560,562,14,15,0.9756944444444444,0.975609756097561,0.9756944444444444,0.9756944444444444,0.9748482220294883,0.9748045178105995,0.949608921511053,35,"all","MLP#35","MLP",35
544,550,26,31,0.9548611111111112,0.9543859649122807,0.9548611111111112,0.9548611111111112,0.9507346585998272,0.950477845351868,0.9009548683187525,36,"all","DT#36","DT",36
560,557,19,15,0.9739130434782609,0.9737762237762237,0.9739130434782609,0.9739130434782609,0.9705372616984401,0.9704604691572546,0.9409212504755406,36,"all","RF#36","RF",36
514,545,31,61,0.9461805555555556,0.9431192660550459,0.9461805555555556,0.9461805555555556,0.922165820642978,0.9200695047784535,0.8401316484744176,36,"all","NB#36","NB",36
549,553,23,26,0.9600694444444444,0.9597902097902098,0.9600694444444444,0.9600694444444444,0.9575757575757576,0.9574283231972198,0.9148561965105518,36,"all","MLP#36","MLP",36
542,549,27,33,0.953125,0.9525483304042179,0.953125,0.953125,0.9481865284974094,0.947871416159861,0.8957418092555187,37,"all","DT#37","DT",37
554,558,18,21,0.96875,0.9685314685314685,0.96875,0.96875,0.9662337662337663,0.9661164205039097,0.9322324829369699,37,"all","RF#37","RF",37
541,500,76,34,0.9408695652173913,0.9363295880149812,0.9408695652173913,0.9408695652173913,0.9077181208053692,0.9044309296264118,0.8088738334827804,37,"all","NB#37","NB",37
551,552,24,24,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9582971329278888,0.9165942028985506,37,"all","MLP#37","MLP",37
541,552,24,34,0.9583333333333334,0.9575221238938053,0.9583333333333334,0.9583333333333334,0.9500860585197936,0.9496090356211989,0.8992164736786484,38,"all","DT#38","DT",38
557,551,25,18,0.9686956521739131,0.968365553602812,0.9686956521739131,0.9686956521739131,0.9628349178910978,0.9626411815812337,0.9252830963440904,38,"all","RF#38","RF",38
519,534,42,56,0.9270833333333334,0.9251336898395722,0.9270833333333334,0.9270833333333334,0.9159519725557462,0.9148566463944396,0.8297095651176203,38,"all","NB#38","NB",38
553,549,27,22,0.9617391304347827,0.9614711033274956,0.9617391304347827,0.9617391304347827,0.9575757575757575,0.9574283231972198,0.9148572248095954,38,"all","MLP#38","MLP",38
553,546,30,22,0.9617391304347827,0.9612676056338029,0.9617391304347827,0.9617391304347827,0.9550949913644214,0.9548218940052129,0.9096448110530067,39,"all","DT#39","DT",39
559,557,19,16,0.9721739130434782,0.9720767888307156,0.9721739130434782,0.9721739130434782,0.9696444058976583,0.9695916594265855,0.9391835483836879,39,"all","RF#39","RF",39
514,555,21,61,0.9635416666666666,0.9607476635514018,0.9635416666666666,0.9635416666666666,0.9312080536912751,0.9287576020851434,0.857506491937919,39,"all","NB#39","NB",39
551,558,18,24,0.96875,0.968365553602812,0.96875,0.96875,0.9637305699481865,0.9635099913119027,0.9270192664788631,39,"all","MLP#39","MLP",39
548,545,31,27,0.9530434782608695,0.9527972027972028,0.9530434782608695,0.9530434782608695,0.9497400346620449,0.9496090356211989,0.8992186037523927,40,"all","DT#40","DT",40
