"TruePositives","TrueNegatives","FalsePositives","FalseNegatives","Recall","Precision","Sensitivity","Specificity","F-measure","Accuracy","Cohen's kappa","Iteration","Species","learner_Arr[0]"
4167,4023,1104,1012,0.8045954817532343,0.7990069513406157,0.8045954817532343,0.8045954817532343,0.7975119617224882,0.7946827091014943,0.5893179677051982,0,"all","DT"
4166,4842,285,1013,0.9444119368051492,0.935969445068524,0.9444119368051492,0.9444119368051492,0.8818065926060827,0.8740539491558316,0.7482809222953732,0,"all","RF"
3116,4602,525,2063,0.8976009362200117,0.8558088437242516,0.8976009362200117,0.8976009362200117,0.7805291723202171,0.7488841451581603,0.49851073908533083,0,"all","NB"
4052,4802,325,1127,0.936610103374293,0.9257482293808544,0.936610103374293,0.936610103374293,0.868668596237337,0.8591111973607607,0.7184363344275904,0,"all","MLP"
4166,4015,1112,1013,0.8044023942846109,0.7985282418456643,0.8044023942846109,0.8044023942846109,0.7967868413502917,0.7938094313991849,0.587568383300454,1,"all","DT"
4190,4821,306,989,0.9403159742539496,0.9319395017793595,0.9403159742539496,0.9403159742539496,0.8815945871811283,0.874345041723268,0.7488516489966256,1,"all","RF"
3086,4615,512,2093,0.90013653208504,0.857698721511951,0.90013653208504,0.90013653208504,0.7798901563160118,0.7472346206093538,0.4952377879703641,1,"all","NB"
4084,4778,349,1095,0.9319290033157792,0.9212722761109858,0.9319290033157792,0.9319290033157792,0.8687272727272727,0.8598874442072579,0.7199723063214092,1,"all","MLP"
4163,4008,1119,1016,0.8038231318787411,0.7977707006369427,0.8038231318787411,0.8038231318787411,0.7959086129433133,0.7928391228410635,0.5856259054830585,2,"all","DT"
4159,4830,297,1020,0.9420713867758923,0.9333482944344704,0.9420713867758923,0.9420713867758923,0.8800218638972397,0.8722103628954008,0.7445950329320505,2,"all","RF"
3078,4645,482,2101,0.9059879071581822,0.8646067415730337,0.9059879071581822,0.9059879071581822,0.7824475701170723,0.7493692994372211,0.49951924861176966,2,"all","NB"
4043,4796,331,1136,0.9354398283596645,0.9243255601280292,0.9354398283596645,0.9354398283596645,0.8673478614702957,0.8576557345235785,0.7155284538680271,2,"all","MLP"
4174,4011,1116,1005,0.8059470940335972,0.7996411483253588,0.8059470940335972,0.8059470940335972,0.7974018530900754,0.7941975548224335,0.5883398876083917,3,"all","DT"
4181,4809,318,998,0.9379754242246928,0.929317626139142,0.9379754242246928,0.9379754242246928,0.8796414852752881,0.8723073937512129,0.7447782238085648,3,"all","RF"
3091,4608,519,2088,0.8987712112346401,0.8562326869806094,0.8987712112346401,0.8987712112346401,0.7794975894443035,0.7470405588977295,0.49484432809532936,3,"all","NB"
4056,4776,351,1123,0.9315389116442364,0.9203539823008849,0.9315389116442364,0.9315389116442364,0.8663159804099401,0.8569765185328935,0.7141618282300269,3,"all","MLP"
4183,4012,1115,996,0.8076848812512067,0.8011182108626198,0.8076848812512067,0.8076848812512067,0.7985110241481339,0.795167863380555,0.5902775551863436,4,"all","DT"
4170,4823,304,1009,0.9407060659254924,0.9320518551631649,0.9407060659254924,0.9407060659254924,0.8801897983392646,0.8725984863186493,0.7453662655498577,4,"all","RF"
3115,4608,519,2064,0.8987712112346401,0.8571821684094661,0.8987712112346401,0.8987712112346401,0.7810831426392066,0.7493692994372211,0.49948303876413946,4,"all","NB"
4078,4790,337,1101,0.934269553345036,0.923669309173273,0.934269553345036,0.934269553345036,0.8694862951533853,0.8604696293421308,0.72114076768635,4,"all","MLP"
4187,4032,1095,992,0.8084572311256999,0.802547770700637,0.8084572311256999,0.8084572311256999,0.8004970844087562,0.7974966039200466,0.5949420443761794,5,"all","DT"
4151,4834,293,1028,0.9428515701189779,0.934068406840684,0.9428515701189779,0.9428515701189779,0.8797888797888798,0.8718222394721521,0.7438223235023629,5,"all","RF"
3076,4619,508,2103,0.9009167154281256,0.8582589285714286,0.9009167154281256,0.9009167154281256,0.7796438518018397,0.7466524354744809,0.49408211255663503,5,"all","NB"
4040,4790,337,1139,0.934269553345036,0.923006625542609,0.934269553345036,0.934269553345036,0.8664978292329957,0.8567824568212692,0.713782389542096,5,"all","MLP"
4176,4018,1109,1003,0.8063332689708438,0.8002389962158932,0.8063332689708438,0.8063332689708438,0.7981651376146789,0.7950708325247429,0.5900886844459413,6,"all","DT"
4173,4830,297,1006,0.9420713867758923,0.9335570469798657,0.9420713867758923,0.9420713867758923,0.8811456718051628,0.8735687948767709,0.7473065823567329,6,"all","RF"
3085,4620,507,2094,0.901111761263897,0.8588530066815144,0.901111761263897,0.901111761263897,0.7803394983531796,0.7476227440326023,0.49601581108817977,6,"all","NB"
4067,4804,323,1112,0.9370001950458358,0.9264236902050114,0.9370001950458358,0.9370001950458358,0.8700534275106402,0.8607607219095672,0.7217293392862377,6,"all","MLP"
4181,4013,1114,998,0.8072987063139603,0.8008381560566753,0.8072987063139603,0.8072987063139603,0.7983578384571319,0.7950708325247429,0.5900846702057125,7,"all","DT"
4209,4832,295,970,0.9424614784474351,0.9345026642984015,0.9424614784474351,0.9424614784474351,0.8842529051148321,0.8772559673976325,0.7546678369966929,7,"all","RF"
3082,4607,520,2097,0.8985761653988688,0.855635757912271,0.8985761653988688,0.8985761653988688,0.7788014538077931,0.7460702503396079,0.4929106046969332,7,"all","NB"
4073,4805,322,1106,0.9371952408816072,0.9267349260523322,0.9371952408816072,0.9371952408816072,0.8706287370900526,0.8614399379002523,0.7230854024388633,7,"all","MLP"
4128,4021,1106,1051,0.7970650704769261,0.7927839116719243,0.7970650704769261,0.7970650704769261,0.7928550849899165,0.7907044440131962,0.581375686157474,8,"all","DT"
4168,4839,288,1011,0.943826799297835,0.9353680430879713,0.943826799297835,0.943826799297835,0.8816616561902159,0.8739569183000194,0.7480857614113392,8,"all","RF"
3061,4598,529,2118,0.8968207528769261,0.8526462395543175,0.8968207528769261,0.8968207528769261,0.7764924427932112,0.7431593246652436,0.48710359878660076,8,"all","NB"
4064,4791,336,1115,0.9344645991808075,0.9236363636363636,0.9344645991808075,0.9344645991808075,0.868485452732711,0.8592082282165728,0.7186239168370494,8,"all","MLP"
4192,4024,1103,987,0.8094226684688164,0.8030333266813011,0.8094226684688164,0.8094226684688164,0.8004582776398702,0.7972055113526101,0.5943546215577363,9,"all","DT"
4199,4821,306,980,0.9403159742539496,0.9320754716981132,0.9403159742539496,0.9403159742539496,0.882320644216691,0.8752183194255774,0.7505948851002835,9,"all","RF"
3113,4610,517,2066,0.8991613029061829,0.8575757575757575,0.8991613029061829,0.8991613029061829,0.7811573328814707,0.7493692994372211,0.4994849961871556,9,"all","NB"
4074,4791,336,1105,0.9344645991808075,0.9238095238095239,0.9344645991808075,0.9344645991808075,0.8692733375669055,0.8601785367746944,0.7205603700365416,9,"all","MLP"
4165,4033,1094,1014,0.8042093068159877,0.7990885674658212,0.8042093068159877,0.8042093068159877,0.7980456026058632,0.7954589559479914,0.5908754485247499,10,"all","DT"
4148,4821,306,1031,0.9403159742539496,0.9312977099236641,0.9403159742539496,0.9403159742539496,0.8782220602969304,0.8702697457791577,0.7407169531450195,10,"all","RF"
3102,4609,518,2077,0.8989662570704116,0.8569060773480663,0.8989662570704116,0.8989662570704116,0.7803267586557183,0.7482049291674753,0.49716463945554346,10,"all","NB"
4055,4800,327,1124,0.9362200117027502,0.9253765403925148,0.9362200117027502,0.9362200117027502,0.8686996651886707,0.8592082282165728,0.718628872308851,10,"all","MLP"
4136,4029,1098,1043,0.7986097702259123,0.7943611987381703,0.7986097702259123,0.7986097702259123,0.7943916258522999,0.7922569377061905,0.5844809198252907,11,"all","DT"
4160,4838,289,1019,0.9436317534620636,0.9350415823780625,0.9436317534620636,0.9436317534620636,0.8809176984705025,0.87308364059771,0.7463421345850001,11,"all","RF"
3087,4625,502,2092,0.9020869904427541,0.8601281694065199,0.9020869904427541,0.9020869904427541,0.7809861533265788,0.7483019600232874,0.4973736441198759,11,"all","NB"
4086,4794,333,1093,0.9350497366881217,0.924643584521385,0.9350497366881217,0.9350497366881217,0.8705284183766115,0.8616339996118766,0.7234667443510099,11,"all","MLP"
4195,4030,1097,984,0.8100019308746862,0.8037495013960909,0.8100019308746862,0.8100019308746862,0.8012606245821794,0.7980787890549195,0.5961026064419707,12,"all","DT"
4212,4832,295,967,0.9424614784474351,0.9345462613712003,0.9424614784474351,0.9424614784474351,0.8844956983342486,0.8775470599650689,0.7552489339092415,12,"all","RF"
3075,4617,510,2104,0.9005266237565828,0.8577405857740585,0.9005266237565828,0.9005266237565828,0.7793720459149223,0.7463613429070445,0.4935003252779735,12,"all","NB"
