"TruePositives","TrueNegatives","FalsePositives","FalseNegatives","Recall","Precision","Sensitivity","Specificity","F-measure","Accuracy","Cohen's kappa","Iteration","Species","learner_Arr[0]"
4783,2612,2566,396,0.9235373624251786,0.8683510638297872,0.9235373624251786,0.9235373624251786,0.7635696040868455,0.7140098484117022,0.42799654844981744,25,"all","RF"
4137,2904,2274,1042,0.7988028576945356,0.7359351241763812,0.7988028576945356,0.7988028576945356,0.7138912855910268,0.6798300666216086,0.3596454179306083,25,"all","NB"
4795,2694,2484,384,0.925854412048658,0.8752436647173489,0.925854412048658,0.925854412048658,0.7697864825814738,0.7230858356666988,0.4461499804667485,25,"all","MLP"
4466,2755,2423,713,0.8623286348715968,0.794405997693195,0.8623286348715968,0.8623286348715968,0.740139211136891,0.6972096166843681,0.3943999194212622,26,"all","DT"
4777,2591,2587,402,0.9223788376134389,0.8656866020715002,0.9223788376134389,0.9223788376134389,0.7616997528501952,0.7114029159022883,0.4227823109830952,26,"all","RF"
4144,2890,2288,1035,0.8001544699748986,0.7363057324840764,0.8001544699748986,0.8001544699748986,0.7138058737404187,0.6791541952302791,0.35829339282167344,26,"all","NB"
4803,2691,2487,376,0.9273991117976443,0.8774046299315292,0.9273991117976443,0.9273991117976443,0.7703905686101532,0.72356860094622,0.44711543544289833,26,"all","MLP"
4448,2779,2399,731,0.8588530604363777,0.7917378917378918,0.8588530604363777,0.8588530604363777,0.7397305837352404,0.6977889350197933,0.3955590663911896,27,"all","DT"
4762,2628,2550,417,0.9194825255840896,0.8630541871921182,0.9194825255840896,0.9194825255840896,0.7624689776639181,0.7135270831321812,0.42703137410187963,27,"all","RF"
4119,2931,2247,1060,0.7953272832593165,0.7344024054121774,0.7953272832593165,0.7953272832593165,0.7135556517973148,0.6806990441247466,0.36138394870263174,27,"all","NB"
4780,2706,2472,399,0.9229581000193088,0.8714975845410629,0.9229581000193088,0.9229581000193088,0.7690451291127021,0.7227961764989862,0.44557091856075814,27,"all","MLP"
4459,2738,2440,720,0.8609770225912339,0.7917871602082128,0.8609770225912339,0.8609770225912339,0.7383672793508859,0.6948923433426668,0.38976511114520346,28,"all","DT"
4782,2607,2571,397,0.9233442749565554,0.8678428761651131,0.9233442749565554,0.9233442749565554,0.7631662942866263,0.7134305300762769,0.42683782214013954,28,"all","RF"
4148,2929,2249,1031,0.8009268198493917,0.7396464646464647,0.8009268198493917,0.8009268198493917,0.7166551485832757,0.6833059766341605,0.36659756305252644,28,"all","NB"
4782,2685,2493,397,0.9233442749565554,0.8711875405580791,0.9233442749565554,0.9233442749565554,0.7679460414324716,0.720961668436806,0.44190152124414334,28,"all","MLP"
4470,2754,2424,709,0.86310098474609,0.7952642217730291,0.86310098474609,0.86310098474609,0.7404953201358402,0.6974992758520807,0.3949791998282219,29,"all","DT"
4770,2598,2580,409,0.9210272253330759,0.863984037246425,0.9210272253330759,0.9210272253330759,0.7614334743395322,0.7114029159022883,0.42278246166020955,29,"all","RF"
4120,2925,2253,1059,0.7955203707279398,0.7341867469879518,0.7955203707279398,0.7955203707279398,0.7132963988919667,0.6802162788452254,0.36041831328859536,29,"all","NB"
4784,2684,2494,395,0.9237304498938019,0.8717115946735953,0.9237304498938019,0.9237304498938019,0.7680822027775548,0.7210582214927103,0.44209460369697917,29,"all","MLP"
4480,2758,2420,699,0.8650318594323229,0.7978015620480186,0.8650318594323229,0.8650318594323229,0.7417832602036593,0.6988510186347398,0.39768270448523046,30,"all","DT"
4791,2612,2566,388,0.9250820621741649,0.8706666666666667,0.9250820621741649,0.9250820621741649,0.7643586470963625,0.714782272858936,0.4295413747722284,30,"all","RF"
4157,2957,2221,1022,0.8026646070670014,0.743151545614476,0.8026646070670014,0.8026646070670014,0.7193908453750973,0.6868784397026166,0.37374287337767526,30,"all","NB"
4808,2726,2452,371,0.9283645491407607,0.880206651598321,0.9283645491407607,0.9283645491407607,0.7730524961813651,0.7274307231823888,0.45484028896895823,30,"all","MLP"
4444,2747,2431,735,0.8580807105618845,0.7889144170017232,0.8580807105618845,0.8580807105618845,0.7373485979757757,0.6943130250072415,0.3886067109004343,31,"all","DT"
4765,2612,2566,414,0.9200617879899594,0.8631857237276933,0.9200617879899594,0.9200617879899594,0.7617905675459633,0.7122718934054263,0.42452069090945166,31,"all","RF"
4113,2909,2269,1066,0.7941687584475767,0.7318238993710692,0.7941687584475767,0.7941687584475767,0.711530144451172,0.6779955585594284,0.35597666572488723,31,"all","NB"
4777,2701,2477,402,0.9223788376134389,0.8704479535932969,0.9223788376134389,0.9223788376134389,0.768438832140272,0.7220237520517524,0.444025989206485,31,"all","MLP"
4450,2764,2414,729,0.8592392353736242,0.7912968794732321,0.8592392353736242,0.8592392353736242,0.7390185169808188,0.6965337452930386,0.39304841645121874,32,"all","DT"
4783,2606,2572,396,0.9235373624251786,0.8680879413724184,0.9235373624251786,0.9235373624251786,0.7632040848891016,0.7134305300762769,0.42683780076607136,32,"all","RF"
4104,2923,2255,1075,0.7924309712299672,0.7311155577788895,0.7924309712299672,0.7924309712299672,0.7113884555382217,0.6784783238389495,0.3569424937217224,32,"all","NB"
4804,2711,2467,375,0.9275921992662676,0.8784834737524303,0.9275921992662676,0.9275921992662676,0.7717269076305221,0.7255962151202086,0.45117101787989594,32,"all","MLP"
4443,2733,2445,736,0.8578876230932613,0.7878351109829922,0.8578876230932613,0.8578876230932613,0.7363884975553161,0.6928647291686781,0.38570987869838563,33,"all","DT"
4778,2582,2596,401,0.9225719250820622,0.8655715722427086,0.9225719250820622,0.9225719250820622,0.7612522902891738,0.7106304914550545,0.4212372912209905,33,"all","RF"
4126,2914,2264,1053,0.7966788955396795,0.7345601209982354,0.7966788955396795,0.7966788955396795,0.7132855043651138,0.6797335135657043,0.35945255818984273,33,"all","NB"
4798,2671,2507,381,0.926433674454528,0.8751638269986893,0.926433674454528,0.926433674454528,0.768663889778917,0.7211547745486144,0.44228743659661224,33,"all","MLP"
4461,2722,2456,718,0.8613631975284805,0.7912790697674419,0.8613631975284805,0.8613631975284805,0.7375992063492064,0.6935406005600078,0.387061333138027,34,"all","DT"
4782,2604,2574,397,0.9233442749565554,0.8677107630789737,0.9233442749565554,0.9233442749565554,0.762983645791783,0.7131408709085643,0.4262584482226478,34,"all","RF"
4168,2889,2289,1011,0.8047885692218575,0.7407692307692307,0.8047885692218575,0.8047885692218575,0.7163973874183568,0.6813749155160761,0.3627346401467499,34,"all","NB"
4784,2686,2492,395,0.9237304498938019,0.8717948717948718,0.9237304498938019,0.9237304498938019,0.7682055399437977,0.7212513276045187,0.44248085183020835,34,"all","MLP"
4448,2769,2409,731,0.8588530604363777,0.7911428571428571,0.8588530604363777,0.8588530604363777,0.7391159853772017,0.6968234044607512,0.39362783213603303,35,"all","DT"
4787,2605,2573,392,0.9243097122996717,0.8692025358692025,0.9243097122996717,0.9243097122996717,0.7635377621819922,0.7137201892439896,0.42741708923049265,35,"all","RF"
4139,2893,2285,1040,0.7991890326317822,0.7355708110856852,0.7991890326317822,0.7991890326317822,0.7134361802981988,0.6789610891184706,0.3579072673482052,35,"all","NB"
4785,2676,2502,394,0.9239235373624252,0.8716612377850163,0.9239235373624252,0.9239235373624252,0.7676881116637253,0.7203823501013807,0.44074271414831134,35,"all","MLP"
4453,2767,2411,726,0.8598184977794942,0.7921557400515317,0.8598184977794942,0.8598184977794942,0.7395167317113676,0.6971130636284638,0.3942070895346716,36,"all","DT"
4776,2575,2603,403,0.9221857501448156,0.8646742780389524,0.9221857501448156,0.9221857501448156,0.7606306736741518,0.7097615139519166,0.4194992109491425,36,"all","RF"
4148,2909,2269,1031,0.8009268198493917,0.7383248730964467,0.8009268198493917,0.8009268198493917,0.7154191100379441,0.6813749155160761,0.3627351154298535,36,"all","NB"
4804,2689,2489,375,0.9275921992662676,0.8776109660574413,0.9275921992662676,0.9275921992662676,0.7703656189865298,0.7234720478903157,0.4469222907908227,36,"all","MLP"
4472,2760,2418,707,0.8634871596833366,0.7960773002595904,0.8634871596833366,0.8634871596833366,0.7410721683652333,0.6982717002993145,0.3965241431456246,37,"all","DT"
4791,2606,2572,388,0.9250820621741649,0.8704074816299265,0.9250820621741649,0.9250820621741649,0.7639929835751874,0.7142029545235107,0.4283826270884633,37,"all","RF"
4114,2900,2278,1065,0.7943618459162001,0.7313997477931904,0.7943618459162001,0.7943618459162001,0.7110880649900614,0.6772231341121947,0.3544316617955852,37,"all","NB"
4803,2685,2493,376,0.9273991117976443,0.8771643253838615,0.9273991117976443,0.9273991117976443,0.7700200400801605,0.7229892826107946,0.4459566911728004,37,"all","MLP"
4467,2747,2431,712,0.8625217223402201,0.7941601618965018,0.8625217223402201,0.8625217223402201,0.7397532499792995,0.6965337452930386,0.39304803167437063,38,"all","DT"
4803,2585,2593,376,0.9273991117976443,0.873015873015873,0.9273991117976443,0.9273991117976443,0.7638966202783299,0.7133339770203727,0.42664424850116556,38,"all","RF"
4165,2896,2282,1014,0.8042093068159877,0.7406649616368286,0.8042093068159877,0.8042093068159877,0.7164975055909168,0.681761127739693,0.3635072016839953,38,"all","NB"
4784,2693,2485,395,0.9237304498938019,0.8720854922279793,0.9237304498938019,0.9237304498938019,0.7686375321336761,0.7219271989958482,0.4438327200696514,38,"all","MLP"
4480,2749,2429,699,0.8650318594323229,0.7972737819025522,0.8650318594323229,0.8650318594323229,0.7412309728656519,0.6979820411316018,0.39594459232673684,39,"all","DT"
4797,2596,2582,382,0.9262405869859046,0.8717259905977166,0.9262405869859046,0.9262405869859046,0.763975155279503,0.7138167422998938,0.427610000416919,39,"all","RF"
4188,2902,2276,991,0.8086503185943232,0.7454405342923196,0.8086503185943232,0.8086503185943232,0.719402215923731,0.6845611663609154,0.36910721140241276,39,"all","NB"
4793,2682,2496,386,0.9254682371114115,0.8741851368970013,0.9254682371114115,0.9254682371114115,0.7688482515239012,0.7217340928840398,0.44344628524511676,39,"all","MLP"
4477,2776,2402,702,0.8644525970264529,0.7981598619896493,0.8644525970264529,0.8644525970264529,0.742577541880909,0.7002993144733031,0.4005796238456338,40,"all","DT"
4781,2602,2576,398,0.923151187487932,0.8673333333333333,0.923151187487932,0.923151187487932,0.7627632418634334,0.7128512117408516,0.4256790956576193,40,"all","RF"
4145,2913,2265,1034,0.8003475574435219,0.7380288826957183,0.8003475574435219,0.8003475574435219,0.7153335059107775,0.6814714685719803,0.3629283091502012,40,"all","NB"
4796,2701,2477,383,0.9260474995172814,0.875810635538262,0.9260474995172814,0.9260474995172814,0.7703180212014135,0.7238582601139326,0.4476949516544622,40,"all","MLP"
4453,2740,2438,726,0.8598184977794942,0.790536641661858,0.8598184977794942,0.8598184977794942,0.7378624689312345,0.6945061311190499,0.3889927530594973,41,"all","DT"
4774,2591,2587,405,0.921799575207569,0.8648197596795728,0.921799575207569,0.921799575207569,0.7614035087719299,0.7111132567345756,0.4222030013606544,41,"all","RF"
